store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,banner,format,reckitt_target
ChIJs_a_MQAzHTERoC8v7Cyw0UI,ChIJs_a_MQAzHTERoC8v7Cyw0UI,7-11 ข้างโรงงาน QMB,"843Q+2WC, Ban Bueng",Ban Bueng District,Chon Buri,13.3033802,101.1404847,3.7,3,0,Active,convenience_store,0,0,FALSE,scraped,,,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","843Q+2WC, Ban Bueng, Ban Bueng District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJmZNvC1W2AjERjgNoG61ppqA,ChIJmZNvC1W2AjERjgNoG61ppqA,Sriracha Mart,"5WFP+2QH, Si Racha",Si Racha District,Chon Buri,13.1725613,100.9369848,4.3,83,0,Active,convenience_store,0,0,FALSE,scraped,038 312 302,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","5WFP+2QH, Si Racha, Si Racha District",Independent mart,Mini-mart,TARGET — Independent mart
ChIJORDTA2C2AjERHzYwOsHXjH8,ChIJORDTA2C2AjERHzYwOsHXjH8,Rhino Mart,"ปั๊ม ไทย อ อย ล์, Tambon Bang Phra",Amphoe Si Racha,Chon Buri,13.193203,100.935679,4.8,4,0,Active,convenience_store,0,0,FALSE,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","ปั๊ม ไทย อ อย ล์, Tambon Bang Phra, Amphoe Si Racha",Independent mart,Mini-mart,TARGET — Independent mart
ChIJyT3jsjW3AjEROJOKbrKkM5k,ChIJyT3jsjW3AjEROJOKbrKkM5k,7 Eleven,5X42+2WJ,Si Racha District,Chon Buri,13.1550778,100.9522734,4.2,22,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","5X42+2WJ, Si Racha District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJOTSFT2u3AjERM0rBAO9B5Ks,ChIJOTSFT2u3AjERM0rBAO9B5Ks,CJx ซีเจ เอ็กซ์ สาขาซอยหมอย้อย,"บ้านเลขที่ 323/75 หมู่ 8, Tambon Surasak",Amphoe Si Racha,Chon Buri,13.1463387,100.9506293,1,4,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","บ้านเลขที่ 323/75 หมู่ 8, Tambon Surasak, Amphoe Si Racha",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJfUfjOFm3AjER-yEv3kbCthU,ChIJfUfjOFm3AjER-yEv3kbCthU,KTS Powder Coating,"สุรศักดิ์, 347 หมู่ 8 Thanon Si Racha-Nong Yai Bu",Amphoe Si Racha,Chon Buri,13.1480771,100.9493114,3,2,0,Active,convenience_store,0,0,FALSE,scraped,086 113 3594,Monday: 9:30 AM – 6:30 PM | Tuesday: 9:30 AM – 6:30 PM | Wednesday: 9:30 AM – 6:30 PM | Thursday: 9:30 AM – 6:30 PM | Friday: 9:30 AM – 6:30 PM | Saturday: 9:30 AM – 6:30 PM | Sunday: Closed,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","สุรศักดิ์, 347 หมู่ 8 Thanon Si Racha-Nong Yai Bu, Amphoe Si Racha",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJ6aHJsZkrHTERel8ccFP0PbM,ChIJ6aHJsZkrHTERel8ccFP0PbM,MAX Mart PT สาขาพนัสนิคม4,"24, 2, ต.หมอนนาง",Amphoe Phanat Nikhom,Chon Buri,13.3467375,101.2716283,4.6,5,0,Active,convenience_store,0,0,FALSE,scraped,086 138 6784,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","24, 2, ต.หมอนนาง, Amphoe Phanat Nikhom",Independent mart,Mini-mart,TARGET — Independent mart
ChIJSVF2Wsc1HTER76aC5Y8lniU,ChIJSVF2Wsc1HTER76aC5Y8lniU,CJx ซีเจ เอ็กซ์ สาขาบ้านสวนซอยเมรี่,Ban Suan,Chon Buri District,Chon Buri,13.3595833,100.9949676,4,14,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","Ban Suan, Chon Buri District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJG73bFTG1AjERNhI0x-IJPf8,ChIJG73bFTG1AjERNhI0x-IJPf8,ร้านP.S อพาร์ทเม้นท์,"31, 9 หมู่ 1, ตำบลห้วยกะปิ",Amphoe Mueang Chon Buri,Chon Buri,13.2984759,100.9509027,0,0,0,Active,convenience_store,0,0,FALSE,scraped,081 682 4517,,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","31, 9 หมู่ 1, ตำบลห้วยกะปิ, Amphoe Mueang Chon Buri",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJ-2VYKQe1AjERYhaLuOHx3Jk,ChIJ-2VYKQe1AjERYhaLuOHx3Jk,ร้าน108BRA,"เลขที่ 104 Thanon Santikasem, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.2805841,100.9357826,0,0,0,Active,convenience_store,0,0,FALSE,scraped,061 965 8065,Monday: 6:00 AM – 7:00 PM | Tuesday: 6:00 AM – 7:00 PM | Wednesday: 6:00 AM – 7:00 PM | Thursday: 6:00 AM – 7:00 PM | Friday: 6:00 AM – 7:00 PM | Saturday: 6:00 AM – 7:00 PM | Sunday: 6:00 AM – 7:00 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","เลขที่ 104 Thanon Santikasem, Tambon Saen Suk, Amphoe Mueang Chon Buri",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJc0M-g0u3HDER--p5IjgzEww,ChIJc0M-g0u3HDER--p5IjgzEww,T&W SHOP,"9PJ5+QH, Khlong Takrao",Tha Takiap District,Chon Buri,13.3819059,101.7089816,0,0,0,Active,convenience_store,0,0,FALSE,scraped,097 001 1203,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 5:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","9PJ5+QH, Khlong Takrao, Tha Takiap District",Independent shop / mart,Mini-mart,TARGET — Likely independent
ChIJYwSnP7k2HTERH8i7B8LfG7c,ChIJYwSnP7k2HTERH8i7B8LfG7c,CTมินิมาร์ท,"C364+C5H, Nong Tamlueng",Phan Thong District,Chon Buri,13.4103559,101.0556616,0,0,0,Active,convenience_store,0,0,FALSE,scraped,091 005 6924,Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 9:00 PM | Saturday: 6:00 AM – 9:00 PM | Sunday: 6:00 AM – 9:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","C364+C5H, Nong Tamlueng, Phan Thong District",Independent mini-mart,Mini-mart,TARGET — Independent mini-mart
ChIJB3kjEgA3HTER-a-aRGQbv_M,ChIJB3kjEgA3HTER-a-aRGQbv_M,7 - Eleven,"F247+QXC, 6, Tambon Bang Nang",Amphoe Phan Thong,Chon Buri,13.4569497,101.0148812,4.7,3,0,Active,convenience_store,0,0,FALSE,scraped,091 001 9111,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","F247+QXC, 6, Tambon Bang Nang, Amphoe Phan Thong",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJJ8hq9Dg3HTER1uBc152uTiM,ChIJJ8hq9Dg3HTER1uBc152uTiM,CJx ซีเจ เอ็กซ์ สาขาแสนมณี อะคิระ,Bang Nang,Phan Thong District,Chon Buri,13.468528,101.022556,2,4,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Bang Nang, Phan Thong District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJH3S4ijg3HTERUcn_TUKaUC4,ChIJH3S4ijg3HTERUcn_TUKaUC4,ร้านWanshop 2555,"76 4, Tambon Ban Kao",Amphoe Phan Thong,Chon Buri,13.4588957,101.0590788,0,0,0,Active,convenience_store,0,0,FALSE,scraped,087 740 2755,,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","76 4, Tambon Ban Kao, Amphoe Phan Thong",Independent shop / mart,Mini-mart,TARGET — Likely independent
ChIJ7Rb-PgA3HTERlYHg2PBEAfw,ChIJ7Rb-PgA3HTERlYHg2PBEAfw,7 eleven,"31/2 Thanon Ban Kao, Tambon Ban Kao",Amphoe Phan Thong,Chon Buri,13.4600405,101.0634768,3,2,0,Active,convenience_store,0,0,FALSE,scraped,02 826 7744,,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","31/2 Thanon Ban Kao, Tambon Ban Kao, Amphoe Phan Thong",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJGRFAEAAxHTERm3wGsgyrL1A,ChIJGRFAEAAxHTERm3wGsgyrL1A,7 eleven สาขาชุมชนวัดบ้านงิ้ว,"C4P3+694, 9, Tambon Nong Kakha",Amphoe Phan Thong,Chon Buri,13.435533,101.1034897,3.7,3,0,Active,convenience_store,0,0,FALSE,scraped,,,https://www.7eleven.co.th/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","C4P3+694, 9, Tambon Nong Kakha, Amphoe Phan Thong",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJ-dxAB9kpHTERoniFr7WIik8,ChIJ-dxAB9kpHTERoniFr7WIik8,ร้าน Max Mart,"80/6 Moo 5, Highway 331 Road, Tambon Na Wang Hin",Amphoe Phanat Nikhom,Chon Buri,13.4440477,101.282897,5,1,0,Active,convenience_store,0,0,FALSE,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","80/6 Moo 5, Highway 331 Road, Tambon Na Wang Hin, Amphoe Phanat Nikhom",Independent mart,Mini-mart,TARGET — Independent mart
ChIJ_ceyDwBLHTERr55sbgmiOxE,ChIJ_ceyDwBLHTERr55sbgmiOxE,7- Eleven สาขา นารถมนตเสวี 30/8 (ชลบุรี),"8XR8+252, Soi Nartmontasevee 30, Tambon Samet",Amphoe Mueang Chon Buri,Chon Buri,13.339828,100.9652228,0,0,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","8XR8+252, Soi Nartmontasevee 30, Tambon Samet, Amphoe Mueang Chon Buri",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJx65vt75KHTER7xMKBAFXxHs,ChIJx65vt75KHTER7xMKBAFXxHs,ร้าน eCosway ชลบุรี (การเคหะ),"42/82 หมู่ 2, ถนนคีรี-เสม็ด, ต.เสม็ด อ.เมืองชลบุรี จ.ชลบุรี",20000,Chon Buri,13.323137,100.962563,5,2,0,Active,convenience_store,0,0,FALSE,scraped,084 398 8442,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","42/82 หมู่ 2, ถนนคีรี-เสม็ด, ต.เสม็ด อ.เมืองชลบุรี จ.ชลบุรี, 20000",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJqY4JZwBLHTERmlHx9rvUB58,ChIJqY4JZwBLHTERmlHx9rvUB58,sila 20 store,8WQH+635,Chon Buri District,Chon Buri,13.3379824,100.9277536,0,0,0,Active,convenience_store,0,0,FALSE,scraped,,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","8WQH+635, Chon Buri District",Independent store,Mini-mart / grocer,TARGET — Independent store
ChIJxeCJNIdKHTEReNyctKzEXNs,ChIJxeCJNIdKHTEReNyctKzEXNs,ร้าน K.แหม่ม,"222/70 หมู่ 2, ตำบลบ้านสวน อำเภอเมืองชลบุรี จังหวัดชลบุรี",20000,Chon Buri,13.348681,100.9748717,0,0,0,Active,convenience_store,0,0,FALSE,scraped,087 871 2952,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","222/70 หมู่ 2, ตำบลบ้านสวน อำเภอเมืองชลบุรี จังหวัดชลบุรี, 20000",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJlVFbPX5KHTERR5keOy80bgw,ChIJlVFbPX5KHTERR5keOy80bgw,ร้านV. Shop,"1/25 หมู่ 9, ตำบลบ้านสวน อำเภอเมืองชลบุรี จังหวัดชลบุรี",20000,Chon Buri,13.3511051,100.9765038,5,1,0,Active,convenience_store,0,0,FALSE,scraped,038 279 344,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","1/25 หมู่ 9, ตำบลบ้านสวน อำเภอเมืองชลบุรี จังหวัดชลบุรี, 20000",Independent shop / mart,Mini-mart,TARGET — Likely independent
ChIJ3csvJgA3HTERnkAMYLmhJLk,ChIJ3csvJgA3HTERnkAMYLmhJLk,"Bang Nang, Phan Thong District, ချွန်ဘူရီ ပြည်နယ် 20160","F3J7+P72, Bang Nang",Phan Thong District,Chon Buri,13.4817684,101.0631514,0,0,0,Active,convenience_store,0,0,FALSE,scraped,,,,0,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']","F3J7+P72, Bang Nang, Phan Thong District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJ02I27ws4HTERyvwLoE5qAyg,ChIJ02I27ws4HTERyvwLoE5qAyg,7 Eleven,"GX3P+R48, Bang Pakong",Bang Pakong District,Chon Buri,13.5045259,100.9853176,4,4,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","GX3P+R48, Bang Pakong, Bang Pakong District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJj4yfaTElHTER2Syw_Fk1vqQ,ChIJj4yfaTElHTER2Syw_Fk1vqQ,ร้านป้าเปีย / Pa Pia Convenience Store,"G559+C84, Wat Luang",Phanat Nikhom District,Chon Buri,13.508511,101.1683331,4.7,3,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","G559+C84, Wat Luang, Phanat Nikhom District",Independent convenience,Convenience,TARGET — Independent convenience
ChIJ0Xsx__IlHTERVYKm7DpS8Q0,ChIJ0Xsx__IlHTERVYKm7DpS8Q0,ร้านถูกดี มีมาตรฐาน by ต้นทรัพย์ พาณิชย์,456,Amphoe Phanat Nikhom,Chon Buri,13.4845381,101.232392,4.2,6,0,Active,convenience_store,0,0,FALSE,scraped,083 987 4295,Monday: 6:00 AM – 12:00 AM | Tuesday: 6:00 AM – 12:00 AM | Wednesday: 6:00 AM – 12:00 AM | Thursday: 6:00 AM – 12:00 AM | Friday: 6:00 AM – 12:00 AM | Saturday: 6:00 AM – 12:00 AM | Sunday: 6:00 AM – 12:00 AM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","456, Amphoe Phanat Nikhom",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJuUIXGwAlHTERJbyym1Vy9wQ,ChIJuUIXGwAlHTERJbyym1Vy9wQ,7/11 Nong Hiang,"F6J8+9GF, Nong Hiang",Phanat Nikhom District,Chon Buri,13.4809375,101.2162969,0,0,0,Active,convenience_store,0,0,FALSE,scraped,,,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","F6J8+9GF, Nong Hiang, Phanat Nikhom District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJS2a7u7NbHTEReGf4X0GaG8s,ChIJS2a7u7NbHTEReGf4X0GaG8s,Bethel meeting point,"HPCC+F6X, Bang Pla",Bang Phli District,Chon Buri,13.5712439,100.7205956,3.4,5,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.co.th/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","HPCC+F6X, Bang Pla, Bang Phli District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJo1EjJg02HTERNyRKfqzlupc,ChIJo1EjJg02HTERNyRKfqzlupc,Max Mart,"C233+92W, Nong Mai Daeng",Chon Buri District,Chon Buri,13.403494,101.0025779,3.4,5,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 12:00 AM | Tuesday: 6:00 AM – 12:00 AM | Wednesday: 6:00 AM – 12:00 AM | Thursday: 6:00 AM – 12:00 AM | Friday: 6:00 AM – 12:00 AM | Saturday: 6:00 AM – 12:00 AM | Sunday: 6:00 AM – 12:00 AM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","C233+92W, Nong Mai Daeng, Chon Buri District",Independent mart,Mini-mart,TARGET — Independent mart
ChIJ_eB6wSghHTERk9rgX052RLo,ChIJ_eB6wSghHTERk9rgX052RLo,555 Supermarket Plaeng Yao,88/1หมู่2 ตำบลวังเย็น อำเภอแปลงยาว จังหวัดฉะเชิงเทรา 24190 88/1 M2 Wangyen Amphoe Plaeng Yao Chachoengsao wangyen,Amphoe Phanat Nikhom,Chon Buri,13.5611005,101.2673429,5,3,0,Active,convenience_store,0,0,FALSE,scraped,061 896 7410,Monday: 6:30 AM – 10:30 PM | Tuesday: 6:30 AM – 10:30 PM | Wednesday: 6:30 AM – 10:30 PM | Thursday: 6:30 AM – 10:30 PM | Friday: 6:30 AM – 10:00 PM | Saturday: 6:30 AM – 10:30 PM | Sunday: 6:30 AM – 10:30 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","88/1หมู่2 ตำบลวังเย็น อำเภอแปลงยาว จังหวัดฉะเชิงเทรา 24190 88/1 M2 Wangyen Amphoe Plaeng Yao Chachoengsao wangyen, Amphoe Phanat Nikhom",Independent supermarket,Supermarket,TARGET — Independent supermarket
ChIJP60LkzshHTERYbkAnF99hKo,ChIJP60LkzshHTERYbkAnF99hKo,Tawon Store Tungsadao,"บางปอ-ทุ่งสะเดา, Tambon Plaeng Yao",Amphoe Plaeng Yao,Chon Buri,13.5802963,101.2832565,4.4,16,0,Active,convenience_store,0,0,FALSE,scraped,081 551 7797,Monday: 6:30 AM – 5:00 PM | Tuesday: 6:30 AM – 5:00 PM | Wednesday: 6:30 AM – 5:00 PM | Thursday: 6:30 AM – 5:00 PM | Friday: 6:30 AM – 5:00 PM | Saturday: 6:30 AM – 5:00 PM | Sunday: Closed,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","บางปอ-ทุ่งสะเดา, Tambon Plaeng Yao, Amphoe Plaeng Yao",Independent store,Mini-mart / grocer,TARGET — Independent store
ChIJy0Nfd7JFHTERZpYs8njOaMY,ChIJy0Nfd7JFHTERZpYs8njOaMY,Home Village Supermarket,"็Homevillage Supermartget หมู่4 ซอย7, ซอย คิงคอง",Amphoe Bang Bo,Chon Buri,13.5596844,100.8120165,0,0,0,Active,convenience_store,0,0,FALSE,scraped,02 182 8986,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","็Homevillage Supermartget หมู่4 ซอย7, ซอย คิงคอง, Amphoe Bang Bo",Independent supermarket,Supermarket,TARGET — Independent supermarket
ChIJ4TMLx5FEHTER5H8oanFrEuI,ChIJ4TMLx5FEHTER5H8oanFrEuI,ร้านลิ้มไพบูลย์ Lim Phaiboon store,"Village No, 26 Thepharak Road, Tambon Bang Phriang",Amphoe Bang Bo,Chon Buri,13.5692889,100.8326533,4.5,4,0,Active,convenience_store,0,0,FALSE,scraped,02 338 1790,Monday: 5:30 AM – 5:00 PM | Tuesday: 5:30 AM – 5:00 PM | Wednesday: 5:30 AM – 5:00 PM | Thursday: 5:30 AM – 5:00 PM | Friday: 5:30 AM – 5:00 PM | Saturday: 5:30 AM – 5:00 PM | Sunday: 5:30 AM – 5:00 PM,http://www.facebook.com/pages/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%A1%E0%B9%84%E0%B8%9E%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C/196621390372208,0,"['convenience_store', 'gas_station', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","Village No, 26 Thepharak Road, Tambon Bang Phriang, Amphoe Bang Bo",Independent store,Mini-mart / grocer,TARGET — Independent store
ChIJfRxDEp1FHTERC41agHDHLrw,ChIJfRxDEp1FHTERC41agHDHLrw,CJx ซีเจ เอ็กซ์ สาขาหมู่บ้านทับทอง,Bang Sao Thong,Bang Sao Thong District,Chon Buri,13.5674,100.822903,4.7,6,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,,0,"['convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Bang Sao Thong, Bang Sao Thong District",Unknown independent convenience,Convenience,"REVIEW — Independent, likely target"
ChIJ-4a0gQGLAjER_JvKzA4oV18,ChIJ-4a0gQGLAjER_JvKzA4oV18,ModdaM,4/15 9 แสมสาร,อำเภอสัตหีบ,Chon Buri,12.6024721,100.9556979,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,095 623 9354,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 AM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 6:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","4/15 9 แสมสาร, อำเภอสัตหีบ",Unknown independent grocer/super,Grocery / supermarket,"REVIEW — Independent, likely target"
ChIJdXIrFAAHAzERKJcnVZAlkZA,ChIJdXIrFAAHAzERKJcnVZAlkZA,Silversand Shop,"92, Tambon Phe",อ.เมือง,Chon Buri,12.5640218,101.4574001,3.9,7,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","92, Tambon Phe, อ.เมือง",Independent shop / mart,Mini-mart,TARGET — Likely independent
ChIJWRLUr_39AjERqggwgwQcunE,ChIJWRLUr_39AjERqggwgwQcunE,Mr.BEAR กิ๊ฟช็อป,"183, 15 Taksin Maharat Road",Amphoe Mueang Rayong,Chon Buri,12.665317,101.272548,5,1,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,082 090 8711,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 7:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: Open 24 hours | Sunday: Closed,http://facebook.com/MrBEAR_Online-289884585171208/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","183, 15 Taksin Maharat Road, Amphoe Mueang Rayong",Unknown independent grocer/super,Grocery / supermarket,"REVIEW — Independent, likely target"
ChIJ4X9WMTUBAzERIW4way8fc2E,ChIJ4X9WMTUBAzERIW4way8fc2E,Olearys.s.b.d,Phe,Mueang Rayong District,Chon Buri,12.6254067,101.4335031,4.3,243,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,099 081 9095,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 10:00 AM – 8:00 PM,http://www.olearyssbd.com/,0,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Phe, Mueang Rayong District",Unknown independent grocer/super,Grocery / supermarket,"REVIEW — Independent, likely target"
