store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types
ChIJe5Buh44njD4R3xZzW1qWfLs,Wusam al ezz shopping,9CW3+W4C، ولاية الرستاق،,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3974469,57.40350340000001,supermarket,0.0,0.0,,False,scraped,4.4,15,0,,,,0,ChIJe5Buh44njD4R3xZzW1qWfLs,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJ2wf4NEEnjD4RoDplV1t11Kg,Royal wrist watches,CCQ8+CFQ,Rustaq,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4385625,57.41618750000001,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJ2wf4NEEnjD4RoDplV1t11Kg,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJ_3nDkAcmjD4R7XfOC_zCXzI,HOOR AL AIN Hypermarket,Rustaq,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4831894,57.4534898,supermarket,0.0,0.0,,False,scraped,3.9,235,0,,,,0,ChIJ_3nDkAcmjD4R7XfOC_zCXzI,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJ7x9n08EvjD4RszI98MvIo4M,MATHER MAJAN SHOPPING CENTRE,Al Hazm,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5573827,57.4856879,supermarket,0.0,0.0,,False,scraped,3.9,80,0,,,,0,ChIJ7x9n08EvjD4RszI98MvIo4M,Active,"['shopping_mall', 'supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJfc9nVSwljD4RjGBVZ4gyeRY,Makkarim Al Joud shopping center,Falaj al ali,الحزم,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.551778,57.45333280000001,supermarket,0.0,0.0,,False,scraped,4.1,15,0,,,,0,ChIJfc9nVSwljD4RjGBVZ4gyeRY,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJKcAmFTEhjD4RplIaBncjezg,Makkah Shopping khafdi,C7FQ+V6X,Khafdi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4247374,57.2881027,supermarket,0.0,0.0,,False,scraped,3.8,86,0,,,,0,ChIJKcAmFTEhjD4RplIaBncjezg,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJ9xkpCwBdjD4RKfPnpI6QqzI,Ashur market,"JGGG+WCG, طريق الملده",ولاية المصنعة,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6273073,57.5260707,supermarket,0.0,0.0,,False,scraped,5.0,3,0,,,,0,ChIJ9xkpCwBdjD4RKfPnpI6QqzI,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJMylj-_dsjj4RLNGiypffUIA,Dwarkadas & Partners Co.,Samail,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.29396539999999,57.9618976,supermarket,0.0,0.0,,False,scraped,3.6,68,0,,,,0,ChIJMylj-_dsjj4RLNGiypffUIA,Active,"['department_store', 'clothing_store', 'shoe_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJGYzCBFhsjj4R9vKIJQh7JM0,Al Karama Hypermarket Samail,المدرة,Sama'il,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.2937405,57.96119239999999,supermarket,0.0,0.0,,False,scraped,3.7,1119,0,,,,0,ChIJGYzCBFhsjj4R9vKIJQh7JM0,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJf385wwnkjT4RKo65DI4cAGw,Al Safa Hypermarket,7729 Way MUSCAT,السيب‎,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6374676,58.11422479999999,supermarket,0.0,0.0,,False,scraped,4.0,1001,0,,,,0,ChIJf385wwnkjT4RKo65DI4cAGw,Active,"['shopping_mall', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJA9WjjunmjT4RTFKY74MHclQ,Al safa shopping,Seeb,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6490575,58.0693293,supermarket,0.0,0.0,,False,scraped,4.3,88,0,,,,0,ChIJA9WjjunmjT4RTFKY74MHclQ,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ_0tSKQAPjj4Ry7bVaPMdRwo,ASRAR HYPERMARKET samayil,"94X2+2RP, Waliyt",ولاية بدبد,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3960623,58.1000835,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJ_0tSKQAPjj4Ry7bVaPMdRwo,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJqwOmD7YPjj4RXSSTw6Wciog,Abraj mazoon Hypermarket,Bidbid,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3962416,58.1001173,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJqwOmD7YPjj4RXSSTw6Wciog,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJcd4UQwAPjj4RClH2SF_aStQ,GROCERIES,94X3+MH5,Bidbid,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3991949,58.1040118,supermarket,0.0,0.0,,False,scraped,3.8,178,0,,,,0,ChIJcd4UQwAPjj4RClH2SF_aStQ,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJF_dNUDsPjj4RcQiVkiCrChY,Bright moon international,Bidbid OM,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4079802,58.1278687,supermarket,0.0,0.0,,False,scraped,4.0,1,0,,,,0,ChIJF_dNUDsPjj4RcQiVkiCrChY,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ8TDjGCwRjj4R_JIJBevCqPg,NAHLA HYPER MARKET ( نهلة هايبر ماركة لزغ),84J7+3GM,Samail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3302205,58.1138064,supermarket,0.0,0.0,,False,scraped,4.1,110,0,,,,0,ChIJ8TDjGCwRjj4R_JIJBevCqPg,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJW6PcWkIRjj4R1Ymn1-sWrFk,NIDA SHOPPING CENTER,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3309886,58.1182463,supermarket,0.0,0.0,,False,scraped,3.4,5,0,,,,0,ChIJW6PcWkIRjj4R1Ymn1-sWrFk,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJk7b-wZQOjj4RiYD7FE3LvPM,Nahla hypermarket fanja,C4V9+6VV,Fanja,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4431199,58.1196709,supermarket,0.0,0.0,,False,scraped,3.9,306,0,,,,0,ChIJk7b-wZQOjj4RiYD7FE3LvPM,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJzeH50T4Rjj4RGRbTIJuK4wU,AL TAMAM HYPERMARKET-LIZUGH,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3304613,58.1190031,supermarket,0.0,0.0,,False,scraped,4.0,280,0,,,,0,ChIJzeH50T4Rjj4RGRbTIJuK4wU,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJgxMqGAsPjj4R1UaOxIK_jxk,Ahmed Al harthy & partner trad.co.,"F476+C7Q, Unnamed Road",فنجاء,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.463578,58.1107309,supermarket,0.0,0.0,,False,scraped,4.0,1,0,,,,0,ChIJgxMqGAsPjj4R1UaOxIK_jxk,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJmS37fekPjj4RqK-tepihrlo,Al FAKHAR HYPERMARKET,F477+J4X، فنجا،,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4637764,58.1126671,supermarket,0.0,0.0,,False,scraped,4.3,55,0,,,,0,ChIJmS37fekPjj4RqK-tepihrlo,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJUehcx5MJjj4RwPMucTlFj-g,AL ROZANA SHOPPING,1618 Bidbid Road,Fanja,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4715876,58.10738730000001,supermarket,0.0,0.0,,False,scraped,5.0,2,0,,,,0,ChIJUehcx5MJjj4RwPMucTlFj-g,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJAQ2daecJjj4RgqHn0hAmJF8,Fanja pardha abaya shops,F4C4+QHH,Fanja,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4716359,58.1073413,supermarket,0.0,0.0,,False,scraped,2.0,1,0,,,,0,ChIJAQ2daecJjj4RgqHn0hAmJF8,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJAxGKow0Pjj4RPXpdnQlNvKs,Al IMTIAZ Hypermarket,Seih al ahmer,Fanja,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4615691,58.1760595,supermarket,0.0,0.0,,False,scraped,4.0,1,0,,,,0,ChIJAxGKow0Pjj4RPXpdnQlNvKs,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJR_vKUNQXjj4RWCPSn_Ko0fM,NIDA HYPER MARKET,7442+68,Shuwasi,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.2555769,58.10083839999999,supermarket,0.0,0.0,,False,scraped,3.3,12,0,,,,0,ChIJR_vKUNQXjj4RWCPSn_Ko0fM,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJM7__I9Ftjj4REgqlVakTQCM,Fast & Easy,"Samail Alhobe, Shell Petrol St",سمائل,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3202248,57.95840889999999,supermarket,0.0,0.0,,False,scraped,4.3,18,0,,,,0,ChIJM7__I9Ftjj4REgqlVakTQCM,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ5QDBhVRtjj4RHN0_FHM5m48,cold store,15,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.318144,57.95086920000001,supermarket,0.0,0.0,,False,scraped,4.0,33,0,,,,0,ChIJ5QDBhVRtjj4RHN0_FHM5m48,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ2b9tQNRtjj4RKUUrpDhBLNk,AL HABASS HYPERMARKET,7XV7+V3P,Samail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.2947187,57.96270730000001,supermarket,0.0,0.0,,False,scraped,4.4,21,0,,,,0,ChIJ2b9tQNRtjj4RKUUrpDhBLNk,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJR5KHufdsjj4R8IbKNXw4yn4,Al Habsi Hypermarket & Whole sale,Samail,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.2928856,57.9634528,supermarket,0.0,0.0,,False,scraped,4.1,235,0,,,,0,ChIJR5KHufdsjj4R8IbKNXw4yn4,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ74nNklNsjj4Rj18Uk1AoxUI,AL EZZA HYPERMARKET SAMAIL,7XX4+Q3P,Samail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.29945769999999,57.9551876,supermarket,0.0,0.0,,False,scraped,3.9,349,0,,,,0,ChIJ74nNklNsjj4Rj18Uk1AoxUI,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJuUoWcGptjj4R-Q815-R9Wd4,AL REFADAH OF MODERN TRADING SAMAIL,Unnamed Road,Sama'il,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3062844,57.94753629999999,supermarket,0.0,0.0,,False,scraped,4.5,24,0,,,,0,ChIJuUoWcGptjj4R-Q815-R9Wd4,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJSw83WbJtjj4RLbLgn7eki9k,Sultan center مركز سلطان,8W3X+XMP,Samail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.3047882,57.94853560000001,supermarket,0.0,0.0,,False,scraped,4.0,503,0,,,,0,ChIJSw83WbJtjj4RLbLgn7eki9k,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJmU1nJABtjj4Rr6GB_Et4PmI,Job,7WWV+9M9,Samail,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.2959093,57.9442468,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJmU1nJABtjj4Rr6GB_Et4PmI,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJf8Myo_oHjj4RYiiwIWOSC34,Najm Almaha Treading & Business SPC.,Al Jafnayn,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5106808,58.19084109999999,supermarket,0.0,0.0,,False,scraped,3.5,2,0,,,,0,ChIJf8Myo_oHjj4RYiiwIWOSC34,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJQ6XQmd0Hjj4Rm0XmW4NwUwc,Emerald Hyper Market Jifnain,G5FR+R58,Al Jafnayn,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5245467,58.1904542,supermarket,0.0,0.0,,False,scraped,3.9,176,0,,,,0,ChIJQ6XQmd0Hjj4Rm0XmW4NwUwc,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJDfqWdwAHjj4R4j2eOgQqiAw,Al ESKAF COLD STORE,G5CX+34W,Al Jafnayn,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5202316,58.1978353,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJDfqWdwAHjj4R4j2eOgQqiAw,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJZQFF_j_jjT4RmxT3GoZHKo0,Falaj Al Rasa Trading,H489+869,Al Khawd,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5657752,58.11810120000001,supermarket,0.0,0.0,,False,scraped,4.0,4,0,,,,0,ChIJZQFF_j_jjT4RmxT3GoZHKo0,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ_WVfd0QFjj4RrBAricWXxuE,EMERALD HYPERMARKET MISFAH,OM,Misfah As Safil,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.4786146,58.2561112,supermarket,0.0,0.0,,False,scraped,4.1,201,0,,,,0,ChIJ_WVfd0QFjj4RrBAricWXxuE,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJBUgQVQDjjT4R8jbfhi6XvsU,ASPIRE MART,6 Al Khoudh Street,Sib,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5692417,58.1536029,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJBUgQVQDjjT4R8jbfhi6XvsU,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ9_P9ipAFjj4RuUbdCNY0eJ0,Zeenath Asayel,F7V5+5V,Misfah As Safil,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.49292089999999,58.25968049999999,supermarket,0.0,0.0,,False,scraped,4.7,7,0,,,,0,ChIJ9_P9ipAFjj4RuUbdCNY0eJ0,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJPzj0uyLjjT4RhS5iu0VchmE,Martoo Hypermarket مارتو,6 Al Khoudh Street,Sib,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5871754,58.1449857,supermarket,0.0,0.0,,False,scraped,4.1,175,0,,,,0,ChIJPzj0uyLjjT4RhS5iu0VchmE,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
