store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
DS12,SYKT PERNIAGAAN SIN LAI FOOK,"LOT. NO. 7K, (PT.103) BATU 7 1/2",-,JLN IPOH  SELAYANG BARU,Others,CENTRAL,CENTRAL,3.2427767,101.6664833,spv,0,0,33059,TSTL002,0,0,0,,,,,
DS13,SYARIKAT SRI MURUGAN,"19 JLN SU 11, TMN SELAYANG UTAMA",-,68100 BATU CAVES SELANGOR,Others,CENTRAL,CENTRAL,3.235716,101.646149,spv,512.82,5.8,33059,TSTK001,4.4,30,0,,013-333 7976,Monday: 2:00?–?9:00?PM | Tuesday: 2:00?–?9:00?PM | Wednesday: 2:00?–?9:00?PM | Thursday: 2:00?–?9:00?PM | Friday: 2:00?–?9:00?PM | Saturday: 2:00?–?9:00?PM | Sunday: 2:00?–?9:00?PM,,
DS17,PASAR MINI SNOFA,"SH29  TAMAN GREENWOOD, BATU CAVES",-,68100 K.L.,Others,CENTRAL,CENTRAL,3.2334919,101.7058083,spv,3028.56,4.6,33059,TSTK001,5,5,0,,010-708 9093,Monday: Closed | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?6:00?PM,https://wa.me/message/CM2KJXBJ4OPLA1,
DS44,SENIVASTAR TRADING,"47 JLN PS 5, TMN PRIMA SELAYANG",-,68100 B CAVES SEL,Others,CENTRAL,CENTRAL,3.2481883,101.64793,spv,8.99,0.4,33059,TSTK001,0,0,0,,,,,
DY08,KEDAI UBAT RUNCIT DAN ARAK YEE HONG,"24  JALAN 30/48, TAMAN DATO SENU  SENTUL",-,51000 K.L..,Others,CENTRAL,CENTRAL,3.1942751,101.6959616,cmh,2433.02,16,33059,TSTL003,0,0,0,,,,,
EJ02,SYARIKAT JAYA DIRI,"714  LORONG KERAMAT 11, JALAN DATUK KERAMAT",54000,54000 KUALA LUMPUR,Others,CENTRAL,CENTRAL,3.16575,101.734035,whs,47298.12,20.2,33059,TSTK001,4.2,190,0,ChIJ2RLGtL43zDERY35918gJOqA,03-4053 5004,"Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?12:30?PM, 2:00?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM",,
FA01,BATANG KALI STORE - S.A HAMEED,"19  GERAI MDUS, JLN ULU YAM BAHRU",-,44300 BATANG KALI,Others,CENTRAL,CENTRAL,3.4690183,101.6415467,spv,747.9,7.4,33059,TSTRB3,2.4,14,0,,03-6057 1094,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,
FK14,K.C. HUAT TRDG S/B,"LOT 2212  KAMPUNG BARU, SG BULOH",-,47000 SELANGOR,Others,CENTRAL,CENTRAL,3.1934533,101.5716517,whs,18472.56,1.2,33059,TSTM011,0,0,0,,,,,
FN04,NEW MALAYA STORES,"7  JLN MAT KILAU, KUALA KUBU BAHRU",-,44000 SELANGOR,Others,CENTRAL,CENTRAL,3.5634217,101.6592583,spv,441.32,2,33059,TSTRB3,4.1,105,0,,,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,,
FS23,PASAR MINI SRI SERENDAH,"29  JLN. CEMPAKA 1, TAMAN CEMPAKA  48200 SERENDAH",-,HULU SELANGOR,Others,CENTRAL,CENTRAL,3.371415,101.6132517,spv,294.25,2.2,33059,TSTRB3,0,0,0,,,,,
FS31,PASARAYA SOON HUAT SDN BHD -18-19,"18-19   BATU 18, RAWANG  48000 SELANGOR",-,,Others,CENTRAL,CENTRAL,3.314377,101.578711,spv,3774.95,7.6,33059,TSTRB3,3.9,106,0,ChIJLfIHtlNCzDERclooKqo-N8M,03-6091 0500,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,https://m.facebook.com/pages/Pasaraya-Soon-Huat/246561688791772,
FS43,PASARAYA SOON HUAT SDN BHD -17-26,"NO 17-26  JALAN BERSATU 8, TAMAN BERSATU",-,48000 RAWANG   SELANGOR DARUL EHSAN,Others,CENTRAL,CENTRAL,3.3094267,101.5827783,lpv,20337.09,14.4,33059,TSTRB3,4,437,0,,03-6091 0500,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,https://m.facebook.com/pages/Pasaraya-Soon-Huat/246561688791772,
GB26,BINA SEMULA ENTERPRISE,"NO.2  JLN CECAWI 6/30, KOTA DAMANSARA",47810,47810 PETALING JAYA,Others,CENTRAL,CENTRAL,3.1540987,101.5765122,spv,227.27,9,33059,TSTM011,3.6,9,0,,03-6143 3747,Monday: 7:00?AM?–?9:30?PM | Tuesday: 7:00?AM?–?9:30?PM | Wednesday: 7:00?AM?–?9:30?PM | Thursday: 7:00?AM?–?9:30?PM | Friday: 7:00?AM?–?9:30?PM | Saturday: 7:00?AM?–?9:30?PM | Sunday: 7:00?AM?–?9:30?PM,,
GC18,KEDAI UBAT & RUNCIT CS,"NO 14  JALAN DESA 1/1, BANDAR COUNTRY HOMES",48000,48000 RAWANG SELANGOR,Others,CENTRAL,CENTRAL,3.3285317,101.527425,spv,885.61,16.6,33059,TSTRB3,3.7,3,0,,012-367 3610,Monday: 8:00?AM?–?10:00?PM | Tuesday: 8:00?AM?–?10:00?PM | Wednesday: 8:00?AM?–?10:00?PM | Thursday: 8:00?AM?–?10:00?PM | Friday: 8:00?AM?–?10:00?PM | Saturday: Closed | Sunday: Closed,,
GE04,ENG HOCK MINI MARKET,"106 JLN PS2, PRIMA SELAYANG KM15",68100,JALAN RAWANG 68100 BT. CAVES,Others,CENTRAL,CENTRAL,3.250415,101.644555,spv,249.89,5.6,33059,TSTK001,0,0,0,,,Monday: 9:00?AM?–?8:00?PM | Tuesday: 9:00?AM?–?8:00?PM | Wednesday: 9:00?AM?–?8:00?PM | Thursday: 9:00?AM?–?8:00?PM | Friday: 9:00?AM?–?8:00?PM | Saturday: 9:00?AM?–?8:00?PM | Sunday: 9:00?AM?–?8:00?PM,,
GH20,HIJAS SUPER MARKET,"NO.1 & 3,, JALAN DC 1/2,",47000,"DESA COALFIELDS,",Others,CENTRAL,CENTRAL,3.2310087,101.4887489,spv,1315.77,9.8,33059,TSTM011,4,108,0,,017-871 2403,"Monday: 7:00?AM?–?11:00?PM | Tuesday: 7:00?AM?–?11:00?PM | Wednesday: 7:00?AM?–?11:00?PM | Thursday: 7:00?AM?–?11:00?PM | Friday: 7:00?AM?–?1:00?PM, 2:00?–?11:00?PM | Saturday: 7:00?AM?–?11:00?PM | Sunday: 7:00?AM?–?11:00?PM",,
GI07,ISTIMEWA MINI MARKET,"NO.F-G06  APARTMENT PERMAI, JLN PJU 10/1  DAMANSARA DAMAI",-,47830 PETALING JAYA  SELANGOR,Others,CENTRAL,CENTRAL,3.1944017,101.5887533,spv,1212.2,10.4,33059,TSTM011,0,0,0,,012-923 6114,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: 8:00?AM?–?8:00?PM,,
GJ02,JASA UTAMA M/M,"5 JLN JU 1, TAMAN JASA UTAMA",-,68100 BATU CAVES  SELANGOR,Others,CENTRAL,CENTRAL,3.2693117,101.6813433,spv,678.46,8,33059,TSTK001,4,167,0,,012-318 7266,Monday: 8:00?AM?–?10:00?PM | Tuesday: 8:00?AM?–?10:00?PM | Wednesday: 8:00?AM?–?10:00?PM | Thursday: 8:00?AM?–?10:00?PM | Friday: 8:00?AM?–?10:00?PM | Saturday: 8:00?AM?–?10:00?PM | Sunday: 8:00?AM?–?10:00?PM,https://segigroup.com/,
GK01,KBC NOOR MAJU ENTERPRISE,"103A BLOCK A JLN PS 2 PRIMA, SELAYANG KM 15 JLN RWG 68100",-,BT.CAVES.SEL,Others,CENTRAL,CENTRAL,3.2505667,101.6445167,spv,0,0,33059,TSTK001,0,0,0,,,Monday: 9:00?AM?–?8:00?PM | Tuesday: 9:00?AM?–?8:00?PM | Wednesday: 9:00?AM?–?8:00?PM | Thursday: 9:00?AM?–?8:00?PM | Friday: 9:00?AM?–?8:00?PM | Saturday: 9:00?AM?–?8:00?PM | Sunday: 9:00?AM?–?8:00?PM,,
GK19,PASAR RAYA KHALEESAH,"NO.33 JALAN BESAR, TANJ0NG MALIM PERAK",35900,POS KOD 35900,Others,CENTRAL,CENTRAL,3.6801717,101.5206533,spv,2253.86,4.4,33059,TSTK001,0,0,0,,,,,
GK23,PASAR MINI KIAN FATT,"NO. 23 JLN MACAU, 48200 SERENDAH.",-,,Others,CENTRAL,CENTRAL,3.3680133,101.6076817,spv,565.18,16,33059,TSTRB3,4.4,54,0,,03-6081 2713,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,,
GK34,LK SHOP,"E003  VISTA SHOP PJU 10/3D, DAMANSARA DAMAI 47830 P.J",47830,SELANGOR,Others,CENTRAL,CENTRAL,3.1987113,101.5933055,spv,762.66,8.8,33059,TSTM011,3.8,62,0,,03-6143 7593,Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?10:00?PM,,
GK35,ABU NAURAH ENTERPRISE,"LOT 240-F JLN SEK KEB SG PLONG, SG BULOH 48050 SELANGOR",48050,,Others,CENTRAL,CENTRAL,3.2078174,101.5400162,spv,1381.15,13,33059,TSTM011,0,0,0,,,,,
GL02,LIAN LEE ENTERPRISE,"PEMBORONG MAKANAN RINGAN & PLASTIK, LOT 42  BATU 16  JALAN RAWANG",48000,RAWANG  SELANGOR.,Others,CENTRAL,CENTRAL,3.3103259,101.5587947,whs,32.52,0.8,33059,TSTRB3,0,0,0,,,,,
GL03,IMAM GLOBAL SDN BHD (1),"F-LG2-K07, 1ST FLOOR, FLORA DAMANSARA,",47830,PETALING JAYA,Others,CENTRAL,CENTRAL,3.1760317,101.6169027,spv,541.3,15.4,33059,TSTM011,4.3,3,0,,014-633 6083,"Monday: 8:00?AM?–?1:00?AM | Tuesday: 8:00?AM?–?12:30?AM | Wednesday: 8:00?AM?–?12:30?AM | Thursday: 8:00?AM?–?12:30?AM | Friday: 8:00?AM?–?1:15?PM, 2:15?PM?–?12:30?AM | Saturday: 8:00?AM?–?12:30?AM | Sunday: 8:00?AM?–?12:30?AM",,
GL07,LIAN KIM MINI MARKET,"33 JALAN CEMPAKA 1, TMN CAMPAKA, SERENDAH",48200,SELANGOR,Others,CENTRAL,CENTRAL,3.372575,101.6123283,spv,816.75,2.6,33059,TSTRB3,0,0,0,,,,,
GL19,PASAR MINI LAILA ENTERPRISE,"LOT 1385   KG KUBU GAJAH, KG KUBU GAJAH",47000,SUNGAI BULOH,Others,CENTRAL,CENTRAL,3.2040996,101.5150954,spv,1458.65,10.8,33059,TSTM011,3,2,0,,018-215 1385,"Monday: 7:00?AM?–?11:00?PM | Tuesday: 7:00?AM?–?11:00?PM | Wednesday: 7:00?AM?–?11:00?PM | Thursday: 7:00?AM?–?11:00?PM | Friday: 7:00?AM?–?12:00?PM, 2:00?–?11:00?PM | Saturday: 7:00?AM?–?11:00?PM | Sunday: 7:00?AM?–?11:00?PM",https://facebook.com/mynsagrocer,
GL21,LUONG JATENG TRADING NO 35-37,"35-37  JLN JATI 3, SAUJANA UTAMA DUA",47000,47000 SUNGAI BULOH,Others,CENTRAL,CENTRAL,3.2005671,101.4875021,spv,0,0,33059,TSTM011,3.8,71,0,,,Monday: 10:00?AM?–?9:30?PM | Tuesday: 10:00?AM?–?9:30?PM | Wednesday: 10:00?AM?–?9:30?PM | Thursday: 10:00?AM?–?9:30?PM | Friday: 10:00?AM?–?9:30?PM | Saturday: 10:00?AM?–?9:30?PM | Sunday: 10:00?AM?–?9:30?PM,,
GL28,ZAYAN MINI MART,"8-1  JALAN IMPIAN 10, 47000 SUNGAI BULOH",47000,SELANGOR,Others,CENTRAL,CENTRAL,3.248566,101.5667726,spv,1148.53,12.8,33059,TSTM011,0,0,0,,,,,
GM10,KEDAI RUNCIT MURAH REZEKI (1),"GG06  APARTMENT DAHLIA, JALAN BUNGA RAYA 1",-,TAMAN BUNGA RAYA,Others,CENTRAL,CENTRAL,3.437597,101.548772,spv,2021.14,9.8,33059,TSTRB3,0,0,0,,,,,
GM57,MY DAILY ENTERPRISE -D'SARA DAMAI,"A 009, BLOCK A,APARTMENT HARMONI,, PETALING JAYA",47830,SELANGOR,Others,CENTRAL,CENTRAL,3.195817,101.584721,spv,1453.05,10,33059,TSTRB6,4.9,13,0,,012-405 1390,,,
GM60,MOHIDEEN STORE,"16  JLN BESAR, 35900 TANJONG MALIM  PERAK",-,,Others,CENTRAL,CENTRAL,3.680893,101.520905,spv,1019.86,5,33059,TSTK001,0,0,0,,,,,
GN01,NSK TRADING SDN BHD - RAWANG,"LOT 11642 & 11643 JLN BJ 2, OFF JALAN RAWANG",48000,48000 RAWANG SELANGOR,NSK,CENTRAL,CENTRAL,3.309165,101.55494,smt,77471.93,36.8,33059,TSTL003,0,0,0,,,,,
GN24,NSK TRADE CITY SDN BHD - KUCHAI LAMA,"BASEMENT 2 PUSAT PERDAGANGANG KUCHAI NO.2 JLN 1/12, OFF JLN KUCHAI LAMA 58200 KL.",58200,,NSK,CENTRAL,CENTRAL,3.084336,101.691383,smt,585989.24,109.4,33059,TSTL003,4,1004,0,,012-366 3232,Monday: 10:00?AM?–?12:00?AM | Tuesday: 10:00?AM?–?12:00?AM | Wednesday: 10:00?AM?–?12:00?AM | Thursday: 10:00?AM?–?12:00?AM | Friday: 10:00?AM?–?12:00?AM | Saturday: 10:00?AM?–?12:00?AM | Sunday: 10:00?AM?–?12:00?AM,https://www.facebook.com/purigene.health.solution/,
GP26,PASAR MINI PAYA JARAS (001987266-W),"LOT 3064 JALAN KUALA SELANGOR, KG PAYA JARAS",-,47000 SUNGAI BULOH SELANGOR.,Others,CENTRAL,CENTRAL,3.2002583,101.5533967,spv,1648.9,8,33059,TSTM011,0,0,0,,,,,
GP28,PASAR MINI GEUNASEH (B74-B),"B74-B  KAMPUNG MELAYU SRI KUNDANG, 48050 RAWANG SELANGOR.",-,,Others,CENTRAL,CENTRAL,3.2561875,101.5256703,spv,3014.77,10.2,33059,TSTM011,0,0,0,,,,,
GP35,PASAR MINI GEUNASEH-2,"LOT 63A. KAMPUNG MELAYU, SERI KUNDANG  48050 RAWANG",48050,SELANGOR,Others,CENTRAL,CENTRAL,3.2552025,101.5258135,spv,617.49,12.2,33059,TSTM011,0,0,0,,,,,
GR05,RADZIAH ENTERPRISE,"LOT 37 JLN DATO MUDA JAAFAR, 44000 KUALA KUBU BAHRU",-,SELANGOR,Others,CENTRAL,CENTRAL,3.5647433,101.6597017,spv,353.58,9.4,33059,TSTRB3,4.1,105,0,,,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,,
GR22,MUS GMART RUNCIT & BORONG (2),"NO. 1 JALAN BINTANG U5/33, SYEKSYEN U5 SUBANG SURIA",40150,40150 SHAH ALAM  SELANGOR.,Others,CENTRAL,CENTRAL,3.1853892,101.5341297,spv,1073.91,13.8,33059,TSTM011,0,0,0,,,,,
GS06,AVELON HEALTHCARE SDN BHD,"NO 22 G, BLOK B,, VISTA MAGNA",52100,KEPONG,Others,CENTRAL,CENTRAL,3.2135533,101.64278,oth,7613.91,11,33059,TSTRB3,3.9,5171,0,,017-366 0360,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 8:00?AM?–?10:00?PM | Sunday: 8:00?AM?–?10:00?PM,http://www.aeonbig.com.my/,
GS07,PASAR MINI SYAMIM,"5 JALAN 1, TAMAN BATU CAVES",-,68100 SELANGOR,Others,CENTRAL,CENTRAL,3.2370904,101.6779775,spv,4581.6,13,33059,TSTK001,4,195,0,,012-998 3607,Monday: 8:00?AM?–?10:00?PM | Tuesday: 8:00?AM?–?10:00?PM | Wednesday: 8:00?AM?–?10:00?PM | Thursday: 8:00?AM?–?10:00?PM | Friday: 8:00?AM?–?10:00?PM | Saturday: 8:00?AM?–?10:00?PM | Sunday: 8:00?AM?–?10:00?PM,https://www.facebook.com/profile.php?id=100075549695519&mibextid=ZbWKwL,
GS101,PASAR MINI SABANG,"NO LOT 1830-2 JALAN GAJAH 23, KAMPUNG KUBU GAJAH",47000,SG.BULOH,Others,CENTRAL,CENTRAL,3.1893269,101.5289234,spv,977.26,6,33059,TSTM011,3.3,45,0,,012-441 1035,"Monday: 8:00?AM?–?10:30?PM | Tuesday: 8:00?AM?–?10:30?PM | Wednesday: 8:00?AM?–?10:30?PM | Thursday: 8:00?AM?–?10:30?PM | Friday: 8:00?AM?–?12:30?PM, 2:00?–?10:30?PM | Saturday: 8:00?AM?–?10:30?PM | Sunday: 8:00?AM?–?10:30?PM",,
GS17,SHAUKAT MINI MARKET,"NO.8 BLOCK G TKT BAWAH, APT DAHLIA TMN BUNGA RAYA",-,BUKIT BERUNTUNG 48300 RAWANG SELANGOR,Others,CENTRAL,CENTRAL,3.437788,101.546783,spv,706.39,13,33059,TSTRB3,0,0,0,,,,,
GS71,KEDAI RUNCIT SALVIA,"6A  JALAN KENYANG 11/3, P/PURI SAVIA KOTA DAMANSARA",47810,,Others,CENTRAL,CENTRAL,3.1591983,101.5954147,spv,1190.52,17,33059,TSTM011,4.1,5601,0,,03-6142 2800,Monday: 8:00?AM?–?10:00?PM | Tuesday: 8:00?AM?–?10:00?PM | Wednesday: 8:00?AM?–?10:00?PM | Thursday: 8:00?AM?–?10:00?PM | Friday: 8:00?AM?–?10:00?PM | Saturday: 8:00?AM?–?10:00?PM | Sunday: 8:00?AM?–?10:00?PM,http://www.giant.com.my/,
GS77,PASAR MINI SHARIS,"SETAPAK RIVIERA CONDO, NO.-1-TOWER B,",53000,"KAMPUNG BANDAR DALAM,",Others,CENTRAL,CENTRAL,3.202856,101.700432,spv,75.32,3,33059,TSTK001,0,0,0,,011-3323 6530,Monday: 8:00?AM?–?11:00?PM | Tuesday: 8:00?AM?–?11:00?PM | Wednesday: 8:00?AM?–?11:00?PM | Thursday: 8:00?AM?–?11:00?PM | Friday: 8:00?AM?–?11:00?PM | Saturday: 8:00?AM?–?9:30?PM | Sunday: 8:00?AM?–?11:00?PM,,
GT02,P/R TUN TEJA,"17 JLN TUN TEJA 1, TMN TUN TEJA",-,48000 RAWANG SELANGOR,Others,CENTRAL,CENTRAL,3.298335,101.5908683,spv,720.11,4.2,33059,TSTRB3,3.9,63,0,,03-3362 6863,Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
GT04,PASARAYA TASIK,"1-G-B GROUND FLOOR, JALAN 7A/3 MEDAN PUTERI",-,BANDAR TASIK PUTERI,Others,CENTRAL,CENTRAL,3.284934,101.472623,spv,392.89,8.6,33059,TSTRB3,0,0,0,,010-298 4715,Monday: 9:30?AM?–?10:00?PM | Tuesday: 9:30?AM?–?10:00?PM | Wednesday: 9:30?AM?–?10:00?PM | Thursday: 9:30?AM?–?10:00?PM | Friday: 9:30?AM?–?10:00?PM | Saturday: 9:30?AM?–?10:00?PM | Sunday: 9:30?AM?–?10:00?PM,http://www.agrobazaar.com.my/index.php/shopDirectory/shops?shopId=83578,
GT09,SOON SANG HERBAL SHOP,"45-1, JALAN PJU 5/11, DATARAN SUNWAY",47810,KOTA DAMANSARA,Others,CENTRAL,CENTRAL,3.1527733,101.593875,spv,316.46,2.2,33059,TSTM011,4.3,16,0,,013-218 7733,Monday: 9:30?AM?–?10:30?PM | Tuesday: 9:30?AM?–?10:30?PM | Wednesday: 9:30?AM?–?10:30?PM | Thursday: 9:30?AM?–?10:30?PM | Friday: 9:30?AM?–?10:30?PM | Saturday: 9:30?AM?–?10:30?PM | Sunday: 9:30?AM?–?10:30?PM,https://xychinacity.com/,
GU03,MAKMUR MAJU BARU TRADING,"NO.102 ,, JALAN SBC 12 ,",68100,"TAMAN SRI BATU CAVES ,",Others,CENTRAL,CENTRAL,3.232795,101.691093,spv,48.58,2.2,33059,TSTK001,3.4,295,0,,03-6189 1924,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 8:30?AM?–?11:00?PM | Saturday: 8:30?AM?–?11:00?PM | Sunday: 8:30?AM?–?11:00?PM,https://www.tfvaluemart.com.my/,
GY01,KEDAI UBAT YU YI,"47 JALAN MERANTI 2B SEK 3, BANDAR UTAMA BATANG KALI",-,SELANGOR,Others,CENTRAL,CENTRAL,3.4596817,101.6551983,cmh,596.52,3.2,33059,TSTRB3,4.2,6,0,,,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,,
GY14,YEW LEE STORE,"1785-6 JALAN BESAR, 48100 BATU ARANG",48100,SELANGOR D.E,Others,CENTRAL,CENTRAL,3.3158034,101.4709046,spv,1825.38,7.6,33059,TSTRB3,2.5,2,0,,,,,
H191,HALIQ'S MILLS & SUNDRIES,"LOT 24B JALAN E1 FAS A4, TAMAN MELAWATI HULU KELANG",68100,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.2218665,101.740898,spv,331.57,8.6,33059,TSTL003,0,0,0,,,,,
HS27,PASAR MINI BARKATH MAJU,"NO 68  JALAN 11/10, TAMAN KOPERASI POLIS FASA 1",68100,68100 KUALA LUMPUR,Others,CENTRAL,CENTRAL,3.2212533,101.6965717,spv,1682.02,10.4,33059,TSTK001,0,0,0,,,,,
I062,MEHARAJ STORE,"NO.2 ,JALAN 12/10,, TAMAN KOPERASI POLIS FASA 1,, -",68100,KUALA LUMPUR.,Others,CENTRAL,CENTRAL,3.220595,101.696025,spv,539.9,6.6,33059,TSTK001,0,0,0,,,,,
IA04,PASAR MINI AIK SING -SETAPAK,"SH 18 & 19 JLN SAMPADI, GOMBAK",53000,GOMBAK,Others,CENTRAL,CENTRAL,3.2052371,101.7094199,spv,12602.29,21.8,33059,TSTL003,4.4,7,0,,018-397 6371,Monday: 8:00?AM?–?11:00?PM | Tuesday: 8:00?AM?–?11:00?PM | Wednesday: 8:00?AM?–?11:00?PM | Thursday: 8:00?AM?–?11:00?PM | Friday: 8:00?AM?–?11:00?PM | Saturday: 8:00?AM?–?11:00?PM | Sunday: 8:00?AM?–?11:00?PM,https://m.facebook.com/Bandaradenglobal/,
IA217,PASAR BESAR,"NO 10 JALAN PS 8/1, TAMAN PRIMA SELAYANG",68100,BATU CAVES,Others,CENTRAL,CENTRAL,3.2465283,101.650125,spv,1696.5,3.2,33059,TSTK001,4.1,3441,0,,07-283 0123,Monday: 9:30?AM?–?10:30?PM | Tuesday: 9:30?AM?–?10:30?PM | Wednesday: 9:30?AM?–?10:30?PM | Thursday: 9:30?AM?–?10:30?PM | Friday: 9:30?AM?–?10:30?PM | Saturday: 9:30?AM?–?10:30?PM | Sunday: 9:30?AM?–?10:30?PM,http://www.eco-shop.com.my/,
IA28,ADA CASH & CARRY S/B,"LOT 416-417, TMN PERUSAHAAN 2  FASA 1A",-,BDR BARU SG BULOH,Others,CENTRAL,CENTRAL,3.2111083,101.567365,spv,2162.9,3.6,33059,TSTM011,3.9,9,0,,03-6156 2185,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: 8:00?AM?–?8:00?PM,,
IB02,SYARIKAT PERNIAGAAN BERJAYA (333687984-T),"51 JALAN 1/23F JLN LANGKAWI, TAMAN TERATAI MEWAH",-,53000 SETAPAK KL,Others,CENTRAL,CENTRAL,3.2008189,101.7099338,cmh,2047.97,5.8,33059,TSTL003,3.1,13,0,,03-3362 6863,Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
IB06,BINTANG HU TRADING,"LOT 1310-C,, JALAN GAJAH UTAMA,",47000,"KAMPUNG KUBU GAJAH,",Others,CENTRAL,CENTRAL,3.2075557,101.5148618,whs,6501.6,0.4,33059,TSTM011,3,2,0,,018-215 1385,"Monday: 7:00?AM?–?11:00?PM | Tuesday: 7:00?AM?–?11:00?PM | Wednesday: 7:00?AM?–?11:00?PM | Thursday: 7:00?AM?–?11:00?PM | Friday: 7:00?AM?–?12:00?PM, 2:00?–?11:00?PM | Saturday: 7:00?AM?–?11:00?PM | Sunday: 7:00?AM?–?11:00?PM",https://facebook.com/mynsagrocer,
IB63,HAMUUDI ENTERPRISE,"HAMUDI ENT MAHALLAH ZAINAD JAHSYI, PUSAT ASASI IIUM  JALAN UNIVERSITI",46350,46350 PETALING JAYA  SELANGOR D.E,Others,CENTRAL,CENTRAL,3.1192252,101.6413273,spv,0,0,33059,TSTL002,0,0,0,,,,,
