store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types
ChIJoxYB5Rbl9T4RmUaQaQDcjVg,ChIJoxYB5Rbl9T4RmUaQaQDcjVg,ADNOC Service Station Al Thenayya (798),Al Thenayya 4 - Umm Al Quwain,Oman,Oman,25.5020023,55.6951771,4.1,100,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,11,"['gas_station', 'atm', 'convenience_store', 'cafe', 'mosque', 'bakery', 'place_of_worship', 'finance', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJpRlCb7iAij4RcAUWbDyfSXI,ChIJpRlCb7iAij4RcAUWbDyfSXI,ADNOC Service Station Al Wagan (980),village,Oman,Oman,23.6331483,55.5670768,4.2,103,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,17,"['gas_station', 'atm', 'convenience_store', 'cafe', 'car_wash', 'car_repair', 'finance', 'point_of_interest', 'bakery', 'store', 'food', 'establishment']"
ChIJ4UnrpqBBXj4RW7OEFN-8rtc,ChIJ4UnrpqBBXj4RW7OEFN-8rtc,ADNOC Service Station Al Wahda (667),شارع ٦ - Abu Dhabi,Oman,Oman,24.3804524,54.4777856,4.1,196,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'mosque', 'cafe', 'atm', 'car_repair', 'bakery', 'place_of_worship', 'finance', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJw_CAiLUxXj4R3Dsw-B5oIpk,ChIJw_CAiLUxXj4R3Dsw-B5oIpk,ADNOC Service Station Al Wathba (890),Abu Dhabi,Oman,Oman,24.2266795,54.6568895,4.2,131,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,10,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJYQqVTD0xXj4Rfl9UbTd1Vzo,ChIJYQqVTD0xXj4Rfl9UbTd1Vzo,ADNOC Service Station Al Wathba North (717),717 Al Ain Road - Abu Dhabi,Oman,Oman,24.2707295,54.66444,4.3,634,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'atm', 'car_wash', 'bakery', 'car_repair', 'cafe', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJSykchKKrij4R4UDXjQ643lk,ChIJSykchKKrij4R4UDXjQ643lk,ADNOC Service Station Al Yahar (853),E22 - Al Ain,Oman,Oman,24.2257716,55.5574728,4,447,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'cafe', 'bakery', 'car_repair', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJjepQqmdoXj4RQT8rVOMKFiY,ChIJjepQqmdoXj4RQT8rVOMKFiY,ADNOC Service Station Al Zaafarana (973),973 Eastern Road - Abu Dhabi,Oman,Oman,24.4481912,54.3986728,3.8,109,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'car_repair', 'cafe', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJZQvKJADx9T4RQFH6XBkdbX4,ChIJZQvKJADx9T4RQFH6XBkdbX4,ADNOC Service Station AL Zubair (331),Emirates Road - Sharjah,Oman,Oman,25.4032185,55.6444796,4.1,43,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,http://www.adnocdistribution.ae/,3,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJJRj7Sn20ij4Rkb9AIOWq86E,ChIJJRj7Sn20ij4Rkb9AIOWq86E,ADNOC Service Station AlHilli (964),Al Ain,Oman,Oman,24.2869303,55.7687194,4.1,347,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJiTtQKpezij4RK8h905v_L9o,ChIJiTtQKpezij4RK8h905v_L9o,ADNOC Service Station AlMasoudi (944),Al Baladiyya Street - Al Ain,Oman,Oman,24.268005,55.7409063,4.2,91,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'atm', 'bakery', 'car_repair', 'cafe', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJLQl5QXivij4RLxrUTD3SpRQ,ChIJLQl5QXivij4RLxrUTD3SpRQ,ADNOC Service Station Asharej (249),Tuwam Street - Sallan,Oman,Oman,24.1797153,55.6622994,4.3,377,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,http://www.adnocdistribution.ae/,6,"['gas_station', 'cafe', 'bakery', 'convenience_store', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ29XFSZN39j4RX-Ea-QtMPzs,ChIJ29XFSZN39j4RX-Ea-QtMPzs,ADNOC Service Station Babel (847),120th Street - Ras Al-Khaimah,Oman,Oman,25.7964246,55.9715492,4.7,22,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJHQ669yk3Xj4R8eXX2SlFoIg,ChIJHQ669yk3Xj4R8eXX2SlFoIg,ADNOC Service Station Baniyas East (199),Al Qadah Street - East,Oman,Oman,24.2921571,54.6403466,4.4,171,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'car_repair', 'cafe', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJWdVBVWH9Qj4RbtYmqIHRBDc,ChIJWdVBVWH9Qj4RbtYmqIHRBDc,ADNOC Service Station Baraka (748),Ruwais Sila Highway -Nucler Power Plant,Oman,Oman,23.9417797,52.1607731,4.5,474,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,16,"['gas_station', 'atm', 'cafe', 'bakery', 'car_wash', 'finance', 'convenience_store', 'point_of_interest', 'food', 'store', 'car_repair', 'establishment']"
ChIJrVNtVdawij4RfTUufdnz5t0,ChIJrVNtVdawij4RfTUufdnz5t0,ADNOC Service Station Batha Al Hayer (850),Khalifa Bin Zayed The First Street - أبو ظبي,Oman,Oman,24.1974888,55.7497301,4.3,631,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'atm', 'car_wash', 'bakery', 'car_repair', 'cafe', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJZyD0D1xBXj4RUyDLuPEZLck,ChIJZyD0D1xBXj4RUyDLuPEZLck,ADNOC Service Station Between Two Bridges (812),Abu Dhabi,Oman,Oman,24.4068445,54.5047047,4.1,360,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: 12:00 AM – 10:00 PM | Tuesday: 12:00 AM – 10:00 PM | Wednesday: 12:00 AM – 10:00 PM | Thursday: 12:00 AM – 10:00 PM | Friday: 12:00 AM – 10:00 PM | Saturday: 12:00 AM – 10:00 PM | Sunday: 12:00 AM – 10:00 PM,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJzxayYpZP9T4R404Y_RuGNPM,ChIJzxayYpZP9T4R404Y_RuGNPM,ADNOC Service Station Bida Bint Saud (299),E95 - Al Ain,Oman,Oman,24.4030976,55.7131569,4.2,83,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: Open 24 hours | Sunday: 6:00 AM – 10:00 PM,http://www.adnocdistribution.ae/,3,"['gas_station', 'cafe', 'bakery', 'convenience_store', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJPe6N7zJHXj4RjSQbdbzWxeg,ChIJPe6N7zJHXj4RjSQbdbzWxeg,ADNOC Service Station Car Care Centre (892),Industrial Area,Near 2Nd Signal - Abu Dhabi,Oman,24.3642308,54.5238677,4.2,835,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJI9eMNZFAXj4RsMzwNkx5q4o,ChIJI9eMNZFAXj4RsMzwNkx5q4o,ADNOC Service Station December-2 (670),أبو ظبي,Oman,Oman,24.3415268,54.4941043,4.2,198,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'atm', 'bakery', 'cafe', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJiSKcATJ09j4RKptFHvzS6Oo,ChIJiSKcATJ09j4RKptFHvzS6Oo,ADNOC Service Station Dhaith (595),Ras Al-Khaimah,Oman,Oman,25.7475952,55.9244956,4.2,373,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJX4Y2KHRtXz4RVlg7RcUtfP4,ChIJX4Y2KHRtXz4RVlg7RcUtfP4,ADNOC Service Station Dubai Investment Park (520),Dubai,Oman,Oman,25.0007467,55.1498861,4.3,1046,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.adnocdistribution.ae/,20,"['gas_station', 'mosque', 'convenience_store', 'cafe', 'bakery', 'car_repair', 'food', 'place_of_worship', 'point_of_interest', 'store', 'establishment']"
ChIJ78yhbcZX9D4RQeuZASeCGtc,ChIJ78yhbcZX9D4RQeuZASeCGtc,ADNOC Service Station Fujairah Beach (762),Al Fusail - Fujairah,Oman,Oman,25.1617729,56.3504532,4.2,296,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'cafe', 'car_wash', 'car_repair', 'finance', 'point_of_interest', 'bakery', 'store', 'food', 'establishment']"
ChIJbeS7Smz49D4RU83DvzrBRy8,ChIJbeS7Smz49D4RU83DvzrBRy8,ADNOC Service Station Fujairah Corniche (777),Hilton Roundabout - Al Corniche St - Fujairah,Oman,Oman,25.1335612,56.355793,4.1,166,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'cafe', 'car_repair', 'finance', 'point_of_interest', 'bakery', 'store', 'food', 'establishment']"
ChIJu_BKQkr_9D4Rx4Fioqclnt8,ChIJu_BKQkr_9D4Rx4Fioqclnt8,ADNOC Service Station Fujairah Entrance (643),E84,Oman,Oman,25.1240806,56.2772287,4.3,358,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,7,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJZQAkETUEXz4RZUZDZzAgpQg,ChIJZQAkETUEXz4RZUZDZzAgpQg,ADNOC Service Station Ghantoot (811),Road,Ghantoot - طريق أبوظبي - دبي - أبو ظبي,Oman,24.8714993,54.9151452,4.2,2986,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,16,"['gas_station', 'atm', 'mosque', 'convenience_store', 'cafe', 'place_of_worship', 'car_repair', 'finance', 'point_of_interest', 'bakery', 'store', 'food', 'establishment']"
ChIJK3xdKMBJXT4R49ZbYEZpJIQ,ChIJK3xdKMBJXT4R49ZbYEZpJIQ,ADNOC Service Station Ghayathi (978),978,Oman,Oman,23.8471884,52.809738,3.9,27,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'car_wash', 'car_repair', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJXf9gAHHIij4Rp8K5PIryF_I,ChIJXf9gAHHIij4Rp8K5PIryF_I,ADNOC Service Station Hafeet South (737),Al Ain,Oman,Oman,24.1985307,55.8772444,4.4,151,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,7,"['gas_station', 'cafe', 'bakery', 'convenience_store', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ8U2EStrJij4R8BDQubXjUEg,ChIJ8U2EStrJij4R8BDQubXjUEg,ADNOC Service Station Hafeet South (739),157 Khettm Al Shiklah Street - Al Ain,Oman,Oman,24.1970555,55.8768424,4.5,32,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,7,"['gas_station', 'cafe', 'bakery', 'convenience_store', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJC15dBlR29j4Rj5RQ8_GI_YY,ChIJC15dBlR29j4Rj5RQ8_GI_YY,ADNOC Service Station Humaid (465),QX2G+F7G - Sheikh Saqr Bin Mohammad Al Qasimi Road - Ras Al-Khaimah,Oman,Oman,25.7510626,55.9754276,4.2,264,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'cafe', 'bakery', 'finance', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJ1Y9MHsH29T4RDsv1HXvK5R0,ChIJ1Y9MHsH29T4RDsv1HXvK5R0,ADNOC Service Station Hummidiya (695),الشيخ مكتوم بن راشد ال مكتوم - Ajman,Oman,Oman,25.3870218,55.5531356,4.1,718,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,17,"['gas_station', 'atm', 'convenience_store', 'cafe', 'mosque', 'bakery', 'place_of_worship', 'finance', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ9foMd4RtXz4RiDyvmOsjU48,ChIJ9foMd4RtXz4RiDyvmOsjU48,ADNOC Service Station Jabal Ali (124),Police Station - Dubai,Oman,Oman,25.0023986,55.1479308,4.1,214,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,https://www.adnocdistribution.ae/,12,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJz9Nc57X59D4Rrmw4HV8acB4,ChIJz9Nc57X59D4Rrmw4HV8acB4,ADNOC Service Station Jameyat Al Sayadin (781),Al Corniche St - Fujairah,Oman,Oman,25.1007493,56.358566,4.1,214,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'cafe', 'bakery', 'car_repair', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJYxADRvU3Xj4Rc0qaML3Tbu8,ChIJYxADRvU3Xj4Rc0qaML3Tbu8,ADNOC Service Station Jurnyafoor South East (957),Jurniyafoor To - Al Ain Rd - أبو ظبي,Oman,Oman,24.2977036,54.6273981,4,169,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'car_repair', 'cafe', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJD-y1F_uN9T4RknxXEQJLnkw,ChIJD-y1F_uN9T4RknxXEQJLnkw,ADNOC Service Station Juwaizaa (277),7JFF+MJ - Sharjah,Oman,Oman,25.2741479,55.6240194,4.4,245,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,http://www.adnocdistribution.ae/,4,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ5yJifJX59D4ReTN7Nm8ueps,ChIJ5yJifJX59D4ReTN7Nm8ueps,ADNOC Service Station KALBA-2 (422),Kalba,Oman,Oman,25.0843864,56.3576981,4.3,130,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ5410ibpbXz4RqtJY_cgg9tU,ChIJ5410ibpbXz4RqtJY_cgg9tU,ADNOC Service Station Khalidiya-Ne (579),Al Arouba Street - Sharjah,Oman,Oman,25.3355197,55.3725291,4.1,423,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'bakery', 'car_wash', 'finance', 'cafe', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJeVVMLi9GXj4Rb7oF4Y3jO_I,ChIJeVVMLi9GXj4Rb7oF4Y3jO_I,ADNOC Service Station Khalifa City (766),Abu Dhabi,Oman,Oman,24.405935,54.6033885,4.2,1290,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'cafe', 'car_wash', 'car_repair', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJgV42ZPBGXj4RbedcY3O_sOY,ChIJgV42ZPBGXj4RbedcY3O_sOY,ADNOC Service Station Khalifa City A South (639),9HW4+J76 - 12th Street - Abu Dhabi,Oman,Oman,24.3966523,54.5558699,4.5,1015,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'cafe', 'car_wash', 'atm', 'bakery', 'finance', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJQRRw7X2qXz4RsI5q3XoHpm0,ChIJQRRw7X2qXz4RsI5q3XoHpm0,ADNOC Service Station Khalifa Ind. City (662),طريق أبوظبي - دبي - أبو ظبي,Oman,Oman,24.7408635,54.829758,4.4,1538,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,12,"['gas_station', 'atm', 'mosque', 'bakery', 'finance', 'car_repair', 'place_of_worship', 'convenience_store', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJsWrjK4PY9T4RsblUX4dhkgw,ChIJsWrjK4PY9T4RsblUX4dhkgw,ADNOC Service Station Kharan (581),22 شارع المطار - Ras Al-Khaimah,Oman,Oman,25.7099898,55.9695366,4.2,453,0,Active,convenience_store,0,0,FALSE,scraped,800 300,,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'cafe', 'bakery', 'finance', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJUaF7Sxb_Xj4RC3H4rgn2MbA,ChIJUaF7Sxb_Xj4RC3H4rgn2MbA,ADNOC Service Station Kizad (243),,Oman,Oman,24.7254752,54.7495937,4.6,168,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,6,"['gas_station', 'mosque', 'car_wash', 'bakery', 'car_repair', 'place_of_worship', 'convenience_store', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJdys6ckeDXz4RIqvn6Oz_Vwc,ChIJdys6ckeDXz4RIqvn6Oz_Vwc,ADNOC Service Station Last Exit Al Qudra (547),Al Qudra Road - دبي,Oman,Oman,24.8502589,55.3450433,4.4,78,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'bakery', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJU8YEtW7fZj4R386YNV28ojA,ChIJU8YEtW7fZj4R386YNV28ojA,ADNOC Service Station Liwa (977),977,Oman,Oman,23.1418213,53.7964956,4.2,42,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'cafe', 'bakery', 'car_repair', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ1TDBT69nZz4RoJe0tmlnubI,ChIJ1TDBT69nZz4RoJe0tmlnubI,ADNOC Service Station Madinat Zayed (962),E45,Oman,Oman,23.6578714,53.7038764,4.2,99,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'car_repair', 'finance', 'point_of_interest', 'store', 'food', 'establishment']"
