store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
CT3211007889,NPL WIN LONG ENTERPRISE (700-N054),"NO. 222 , KAWASAN MERAH ,, MANTIN , 71700 , SEREMBAN ,",71700,,Others,CENTRAL,CENTRAL,2.819177151,101.9027405,SPV,0,0,33060,COMRB17,,,,,,,,
CT3211007890,PASAR SERBANEKA ABDUL RAHMAN (700-P398),"NO 223 ,JALAN BESAR ,, KAWASAN MERAH ,71700 MANTIN, NSDK",71700,,Others,CENTRAL,CENTRAL,2.819226742,101.9029312,SPV,543.91,3.8,33060,COMRB17,,,,,,,,
CT3211007891,KEDAI RUNCIT ST (700-S357),"271, JALAN T/A 2,TAMAN ASOKA,, 71700 MANTIN , NSDK",71700,,Others,CENTRAL,CENTRAL,2.816233,101.906348,SPV,169.38,3.6,33060,COMRB17,,,,,,,,
CT3211007892,PASAR MINI GNR (700-P105),"NO 9,NO 11(GF),JALAN UTL 4,BANDAR, UNIVERSITI LAGENDA,71700 MANTIN NSDK",71700,,Others,CENTRAL,CENTRAL,2.822024345,101.8711548,SPV,2019.34,12,33060,COMRB17,,,,,,,,
CT3211007893,PASAR MINI GNR-CAWANGAN (700-P497),"C-G-01-CS,C-G-03CS, C-G-05CS, C-G-07CS,, COLLEGE HEIGHT GARDEN RESORT,",71700,"JALAN PANCAINDERA 1,71700 MANTIN, NSDK",Others,CENTRAL,CENTRAL,2.854435682,101.8404465,SPV,987.2,4.6,33060,COMRB17,,,,,,,,
CT3211007894,VMAS MINI MARKET (700-V004),"9 & 10, GERAI Mds,KG.MANTIN DALAM,, 71700 MANTIN, NSDK.",71700,,Others,CENTRAL,CENTRAL,2.823240519,101.8927841,SPV,1575.41,7.2,33060,COMRB17,,,,,,,,
CT3211007895,FOOK LIN (700-C002),"NO. 700, JALAN TEMIANG TBM,, 70200 SEREMBAN, NSDK.",70200,,Others,CENTRAL,CENTRAL,2.744106531,101.9396744,SPV,744.5,5.8,33060,COMRB17,,,,,,,,
CT3211007905,PDM ERA ENTERPRISE (M) SDN BHD (700-P577),"NO 10475,10476 & 10477,JALAN TAN 1/10,, TAMAN TUANKU AMPUAN NAJIHAH,",71450,"SUNGAI GADUT,NSDK",Others,CENTRAL,CENTRAL,2.671040535,101.9896393,SPV,1142.66,11.2,33060,COMRB16,,,,,,,,
CT3211007906,SEMARAK SUPERMARKET SDN BHD (700-P339),"NO. 513, 514-515, TAMAN TUANKU JAFAR,, SEREMBAN, NSDK.",70100,,Others,CENTRAL,CENTRAL,2.672270775,101.9913406,SPV,245.6,3.6,33060,COMRB16,,,,,,,,
CT3211007907,LIAN MAU TTJ MINI MART (700-L152),"NO. 518, JALAN TTJ 1/3,, TAMAN TUANKU JAAFAR,",70450,,Others,CENTRAL,CENTRAL,2.673899889,101.9935684,SPV,1004.74,5,33060,COMRB16,,,,,,,,
CT3211007909,SRI RANTAU SPEED MART (700-S055),"NO 25,MEDAN SURIA,OFF JALAN TUANKU, MUNAWIR,70000 SEREMBAN,NSDK",70000,,Others,CENTRAL,CENTRAL,2.73146081,101.9361801,SPV,0,0,33060,COMRB13,,,,,,,,
CT3211007910,THILAGAM MINI MARKET (700-T119),"NO.27 (GROUND FLOOR), JALAN PPSJ 3-1,, PUSAT PERNIAGAAN SENAWANG,",70450,,Others,CENTRAL,CENTRAL,2.689129591,101.9839706,SPV,219.22,6.2,33060,COMRB16,,,,,,,,
CT3211007915,PASAR MINI SENGODAN (700-P372),"NO.24 JALAN 1/3A,, BANDAR SEREMBAN SELATAN,",71450,71450 S'BAN NSDK,Others,CENTRAL,CENTRAL,2.665518284,101.9878693,SPV,182.32,4.6,33060,COMRB16,,,,,,,,
CT3211007916,PASAR MINI M.ALI MAJU (700-P542),"NO.33 TAMAN DUSUN SETIA,, 70100 SEREMBAN. NSDK",70100,,Others,CENTRAL,CENTRAL,2.714796066,101.9610748,SPV,378.06,7.2,33060,COMRB16,,,,,,,,
CT3211007917,ARABIAH MINI MARKET (CAWANGAN) (700-A105),"NO.S1-0-2, SEROJA  APT,, JALAN BUNGAN RAYA 21,",70400,"TMN TASIK JAYA,70400  S'BAN . NSDK",Others,CENTRAL,CENTRAL,2.715630054,101.996933,SPV,782.48,9.2,33060,COMRB16,,,,,,,,
CT3211007918,FAMA CORPORATION SDN BHD (700-F098),"NO 1275 & 1276,JALAN SURIAMAN BIZ 1,, 71950 BANDAR SRI SENDAYAN,NSDK",71950,,Others,CENTRAL,CENTRAL,2.697930574,101.8579865,SPV,1411.15,9.6,33060,COMRB10,,,,,,,,
CT3211007922,PASAR MINI GNR (700-G064),"(NILAI 3) NO.24 JLN P/AM 4,, TAMAN DESA RIA,",71800 NILAI. NSDK,,Others,CENTRAL,CENTRAL,2.863586664,101.798439,SPV,5063.82,19,33060,COMRB17,,,,,,,,
CT3211007923,PJH SDN BHD (700-P470),"21,23,25, JLN PERINDUSTRIAN MAHKOTA 3E,, KAWASAN INDUSTRI BERANANG,",43700,"43700 BERANANG, SELANGOR",Others,CENTRAL,CENTRAL,2.892184973,101.8692703,SPV,7074.79,14,33060,COMRB17,,,,,,,,
CT3211007924,PAVITHRA STORE (700-D019),"NO.178, PALONG 1,, 73440 GEMAS,",73440,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.68966341,102.5711288,SPV,543.04,5.4,33060,COMRB12,,,,,,,,
CT3211007925,HB JUASSEH SDN BHD (700-H146),"PT 2712,JALAN TAMPIN, 72100 BAHAU,NSDK","72100 BAHAU,NSDK",72100,Others,CENTRAL,CENTRAL,2.801516,102.385564,WHS,209959.18,6,33060,COMRB12,,,,,,,,
CT3211007926,MARGINAL STORE (700-M199),"2518 JALAN TD2,, TAMAN DELIMA,71200 RANTAU , NSDK",71200,,Others,CENTRAL,CENTRAL,2.584515095,101.9614105,SPV,3043.94,10.6,33060,COMRB13,,,,,,,,
CT3211007927,PASAR MINI SHAWAL MAJU (700-P115),"NO 3,JALAN POLITEKNIK,, TAMAN POLITEKNIK,",71050,"PORT DICKSON,NSDK",Others,CENTRAL,CENTRAL,2.441844702,101.8639832,SPV,2950.52,12,33060,COMRB13,,,,,,,,
CT3211007928,AK DAILY MART (700-A152),"NO 5,JALAN 1/1,BANDAR EKAR,, RANTAU. NSDK",71200,,Others,CENTRAL,CENTRAL,2.593185902,101.959877,SPV,840.15,8.8,33060,COMRB13,,,,,,,,
CT3211007929,HONEY PHARMACY (700-H130),"NO.7, BAZAR MARA,, BT.4 JALAN PANTAI, 71050 PORT DICKSON",71050,,Others,CENTRAL,CENTRAL,2.501810074,101.8376465,SPV,1441.88,7.2,33060,COMRB13,,,,,,,,
CT3211007931,LAM HING LOONG MART (700-L155),"PT 1198, JALAN BESAR,, LINGGI, NSDK.",71150,,Others,CENTRAL,CENTRAL,2.483475208,102.0120773,SPV,894.45,4.2,33060,COMRB13,,,,,,,,
CT3211007932,PLUS CASH 'N' CARRY MART(700-P537),"NO.16 ,LOT 4194 , PERSIARAN KURAU 1,, TAMAN SAMUDRA , P.DICKSON",71000,,Others,CENTRAL,CENTRAL,2.543689,101.800226,SPV,834.59,9.4,33060,COMRB13,,,,,,,,
CT3211007933,KEDAI RUNCIT BALYAN 2 (700-K420),"LOT 1373 , KG BARU JALAN IMAM ,, BT 8 PANTAI SEREMBAN 71770 NSDK",71770,,Others,CENTRAL,CENTRAL,2.781763792,101.992897,SPV,3196.18,13.6,33060,COMRB17,,,,,,,,
CT3211007934,KODAI MILAH EMPIRE (700-K453),"NO 1854,JALAN 2/2,BANDAR SEREMBAN SELATAN,, 71450 SEREMBAN,NSDK",71450,,Others,CENTRAL,CENTRAL,2.664110184,101.9875107,SPV,261.85,6.4,33060,COMRB16,,,,,,,,
CT3211007935,UNREGAL MINI MARKET (700-U019),"NO.2 , JALAN CHEMPAKA 24,, TAMAN DESA CHEMPAKA 2,",71800,"BANDAR BARU NILAI,71800 NILAI",Others,CENTRAL,CENTRAL,2.798389912,101.7596664,SPV,1118.55,11.2,33060,COMRB10,,,,,,,,
CT3211007936,ELLA FESYEN (M) SDN.BHD (700-E027),"NO. 93-9, JALAN BESAR,43950 SUNGAI PELEK, ,SEPANG, SELANGOR DARUL EHSAN.",43950,,Others,CENTRAL,CENTRAL,2.641560316,101.715065,SPV,3310.67,10,33060,COMRB10,,,,,,,,
CT3211007939,ENG SOON HENG (700-E001),"NO. 1204, PEKAN LINGGI,, 71150 LINGGI, NSDK.",71150,,Others,CENTRAL,CENTRAL,2.484147787,102.0123291,SPV,669.94,7.2,33060,COMRB13,,,,,,,,
CT3211007940,K INDERA CASH & CARRY (700-I001),"1191/5, JALAN BESAR LINGGI,, 71150 LINGGI, NSDK.",71150,,Others,CENTRAL,CENTRAL,2.483968735,102.0118103,SPV,1849.02,19.4,33060,COMRB13,,,,,,,,
CT3211007941,MECCA STORE (700-M132),"1202, PEKAN LINGGI,, 71150 LINGGI.NSDK",71150,,Others,CENTRAL,CENTRAL,2.484768629,102.0106964,SPV,396.92,8.2,33060,COMRB13,,,,,,,,
CT3211007965,NSK TRADE CITY (NS2) SDN BHD (700-N092),"LOT 1814 & LOT 1816, JALAN HARUAN 2,, OAKLAND INDUSTRIAL PARK,",70200,70200 SEREMBAN . NSDK,NSK,CENTRAL,CENTRAL,2.702448606,101.9242859,SMT,125902.96,41,33060,COMRB10,,,,,,,,
CT3211008011,BIG 10 GROCER (SEREMBAN) SDN BHD (700-B120),"NO. 20-30,JALAN PKBB 2,PUSAT KOMERSIAL, BUKIT BLOSSOM,70100 SEREMBAN,NSDK.",70100,,Others,CENTRAL,CENTRAL,2.700531,101.951473,LPV,50945.31,26,33060,COMRB17,,,,,,,,
CT3211008013,ECONMART MANTIN SDN BHD (700-E050),"LOT 172 & LOT 173,JALAN BESAR,, PEKAN MANTIN,71700 MANTIN,NSDK.",41100,,Others,CENTRAL,CENTRAL,2.824903727,101.8899155,SMT,33397.47,14.2,33060,COMRB17,,,,,,,,
CT3211008029,DARUSSALAM MINI MART (700-D053),"NO 7,JALAN DUSUN NYIOR 3,, DUSUN NYIOR RAHANG KECIL,",70100,,Others,CENTRAL,CENTRAL,2.715433598,101.9565353,SPV,210.69,5.8,33060,COMRB16,,,,,,,,
CT3211008030,CHOP ENG KEE ( 700-C043 ),"NO. 43, KAMPUNG BARU PETALING,, 71600 KUALA KLAWANG .NSDK",71600,,Others,CENTRAL,CENTRAL,2.949355125,102.0589905,SPV,520.41,4.2,33060,COMRB17,,,,,,,,
CT3211008032,BENNY FRESH MARKET ( 700-B030 ),"NO 19,20,22,JALAN BRINGIN 2,, 72200 BATU KIKIR,NSDK",72200,,Others,CENTRAL,CENTRAL,2.831220627,102.3173981,SPV,2386.04,11,33060,COMRB12,,,,,,,,
CT3211008033,PASAR MINI HABIB NUR (700-P429),"NO 4A , JALAN DESA ANGGERIK 1,, TAMAN ANGGERIK ,",70450,"SENAWANG 70450,SEREMBAN. NSDK",Others,CENTRAL,CENTRAL,2.693394184,101.9917145,SPV,268.98,8,33060,COMRB16,,,,,,,,
CT3211008034,PASAR MINI MUHABBAT (700-P479),"NO.2-1, JALAN TERATAI 1/1,, TAMAN TERATAI,",70450,"70450 SENAWANG , NSDK",Others,CENTRAL,CENTRAL,2.701200008,101.9956436,SPV,517.02,1.8,33060,COMRB16,,,,,,,,
CT3211008035,SU & DIN  ENTERPRISE (700-S458),"NO.5 JLN SENDAYAN INDAH 1,, TAMAN SENDAYAN INDAH",71950,71950 SEREMBAN .SDK,Others,CENTRAL,CENTRAL,2.657443285,101.8790588,SPV,2482.16,10.2,33060,COMRB10,,,,,,,,
CT3211008036,ECO FRESH VALUE MART SDN BHD (700-E024),"NO 11387 & 11388,JALAN BBN 6/2B,TAMAN, DESA CEMPAKA,71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.802976608,101.7682877,SPV,3532.81,13.4,33060,COMRB10,,,,,,,,
CT3211008037,KEDAI RUNCIT MAIMON ENTERPRISE ( 700-K448 ),"NO 16,JALAN KAYU MANIS 3,TAMAN KAYU MANIS 2 FASA 2, 70400 SEREMBAN,NSDK",70400,,Others,CENTRAL,CENTRAL,2.736740112,101.9709854,SPV,435.28,7.8,33060,COMRB16,,,,,,,,
CT3211008084,THE STORE (MALAYSIA) SDN BHD - SEREMBAN (JTM)-T130,"43-A, JALAN TUANKU MUNAWIR,",70000,,THESTORE,CENTRAL,CENTRAL,2.726755619,101.9366684,SMT,13588.28,14,33060,COMRB16,,,,,,,,
CT3211008086,THE STORE (MALAYSIA) SDN BHD - PD (OM)(700-T131),KAMPUNG BAHASA KAPOR,"71000 PORT DICKSON,",,THESTORE,CENTRAL,CENTRAL,2.523940086,101.8024216,SMT,11611.29,15,33060,COMRB13,,,,,,,,
CT3211008128,TONGKAH BIDUANDA TRADING (700-T133),"LOT 479A,KEDAI NO 1,KG.BANDAR TINGGI,, 71600 KUALA KLAWANG,NSDK",71600,,Others,CENTRAL,CENTRAL,2.949944,102.088933,SPV,1608.52,10.2,33060,COMRB17,,,,,,,,
CT3211008129,PASAR MINI ALEESHYA NAJWA (700-P581),"LOT 34981B JALAN PANTAI,, BANDAR WARISAN PUTERI,",71770,"SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.756778,101.982083,SPV,627.6,5,33060,COMRB17,,,,,,,,
CT3211008131,BESEGAR FRESHMART SDN BHD (700-B121),"NO 12-14,JALAN NUSA INTAN 2/1,TAMAN NUSA INTAN,, 70400 SEREMBAN,NSDK",70400,,Others,CENTRAL,CENTRAL,2.7078607,102.0205966,SPV,5430.37,12,33060,COMRB16,,,,,,,,
CT3211008132,EMERALD SHINE MART SDN BHD (700-E049),"NO 2301 & 2302 JALAN KSNS 1,, TAMAN KSNS,71400 PEDAS,NSDK",71400,,Others,CENTRAL,CENTRAL,2.614127,102.06395,SPV,490.7,9,33060,COMRB16,,,,,,,,
CT3211008133,GD ROMPIN CASH & CARRY (700-G082),"NO 5 (GF) JALAN MELOR 1,TAMAN MELOR,, 73500 ROMPIN,NSDK",73500,,Others,CENTRAL,CENTRAL,2.7075124,102.5009454,SPV,2593.68,7.2,33060,COMRB12,,,,,,,,
CT3211008159,ECO FRESH VALUE MART(TIARA SENDAYAN)SDN BHD (E053),"NO 49&50,JALAN TIARA SENDAYAN BIZ 1,, PUSAT KOMERSIAL TIARA SENDAYAN,",71900,,Others,CENTRAL,CENTRAL,2.701576511,101.8211382,SPV,1821.11,12.6,33060,COMRB10,,,,,,,,
CT3211008162,22 MART (BTS) SDN BHD (700-M226),"NO 29 & 30 & 31G,JALAN TASIK SENANGIN 15/3,, PUSAT PERNIAGAAN SEKSYEN 15,BANDAR TASIK",71750,"SENANGIN,71750 LENGGENG,NSDK",Others,CENTRAL,CENTRAL,2.8813243,101.9158995,SPV,13710.94,11.8,33060,COMRB17,,,,,,,,
CT3211008194,MY PERTANG MINI MARKET (700-K080),"LOT 1239 , JALAN TAMBAH TIN PERTANG,, 72300 SIMPANG PERTANG, NSDK.",72300,,Others,CENTRAL,CENTRAL,2.959546,102.218733,SPV,3715.41,7.4,33060,COMRB12,,,,,,,,
CT3211008195,BK FRESH & FROZEN FOOD MARKET (700-B084),"NO.1D & 1E JALAN CASUARINA 1,, PUSAT PERNIAGAAN BAHAU, 72100 BAHAU , NSDK",72100,,Others,CENTRAL,CENTRAL,2.808181,102.405759,SPV,1612.94,5.8,33060,COMRB12,,,,,,,,
CT3211008196,GEMOK TRADING (700-G081),"NO 1040,BANDAR SUNGGALA SI RUSA,, 71050 PORT DICKSON,NSDK",71050,,Others,CENTRAL,CENTRAL,2.479966,101.861541,SPV,1192.7,8.2,33060,COMRB13,,,,,,,,
CT3211008197,SHENG XING TRADING (700-S467),"NO 32,JALAN BESAR PASIR PANJANG,, PASIR PANJANG, PORT DICKSON.NSDK",71250,,Others,CENTRAL,CENTRAL,2.42701,101.931465,SPV,356.95,7.8,33060,COMRB13,,,,,,,,
CT3211008198,PMN 94 SDN BHD (700-P574),"NO 92,JALAN JAYA 1/7,, TAMAN JAYA 1,",71700,"71700 MANTIN,NSDK",Others,CENTRAL,CENTRAL,2.845327,101.843142,SPV,1641,8.4,33060,COMRB17,,,,,,,,
CT3211008199,BTS MART TRADING (700-B122),"NO 22-G,JALAN TASIK SENANGIN 15/3,, PUSAT PERNIAGAAN SEKSYEN 15,",71750,"BANDAR TASIK SENANGIN,",Others,CENTRAL,CENTRAL,2.68224,101.93911,SPV,0,0,33060,COMRB17,,,,,,,,
CT3211008200,DARUSSALAM MINI MART (700-D052),"NO 297-298,JALAN TUANKU ANTAH,, 70100 SEREMBAN,NSDK",70100,,Others,CENTRAL,CENTRAL,2.705326,101.952632,SPV,1501.98,6.6,33060,COMRB17,,,,,,,,
CT3211008208,PASAR MINI AL-HAQ (700-P428),"NO 8,LORONG DESA DAHLIA 1/8,, TAMAN DESA DAHLIA ,",70450,"70450 SENAWANG , NSDK",Others,CENTRAL,CENTRAL,2.697172,101.993761,SPV,243,5.8,33060,COMRB16,,,,,,,,
CT3211008209,GLOBAL PHARMACY SDN BHD (700-G085),"NO 6058,JALAN SJ 5/1,TAMAN SEREMBAN JAYA,, 70450 SEREMBAN, NSDK",70450,,Others,CENTRAL,CENTRAL,2.673222,101.980128,OTH,222.6,3.2,33060,COMRB16,,,,,,,,
CT3211008210,NSK TRADING (BAHAU) SDN BHD(700-N105),"NO 1,JALAN KEMPAS UTAMA,PUSAT PERNIAGAAN, KEMPAS, BAHAU,NSDK",72100 B,,NSK,CENTRAL,CENTRAL,2.806303,102.385952,LPV,90055.94,47.6,33060,COMRB12,,,,,,,,
CT3211008213,BEST FRESH MART SDN BHD (700-B124),"LOT G-01 & 1-01,CENTERPOINT SEREMBAN,, LOT PT 9149,JALAN DATO'SIAMANG GAGAP,",70100,"SEREMBAN,NSDK",BFM,CENTRAL,CENTRAL,2.722401,101.955469,SMT,-15646.77,0,33060,COMRB16,,,,,,,,
CT3211008243,KEDAI RUNCIT MESTINA JAYA (700-K439),"NO 31,SIMPANG SRI MENANTI TG.IPOH,, 71500 KUALA PILAH,NSDK",71500,,Others,CENTRAL,CENTRAL,2.741192,102.184636,SPV,605.9,5.8,33060,COMRB12,,,,,,,,
CT3211008244,PALONG SPEEDMART (700-P130),"NO 7,8 PUSAT BANDAR PALONG 4,5,6,, 73430 GEMAS,NSDK",73430,,Others,CENTRAL,CENTRAL,2.738119,102.64558,SPV,4226.51,13,33060,COMRB12,,,,,,,,
CT3211008245,BOO WEI HOON (700-B090),"NO 55 , JALAN TERIANG ,, 71600 PETALING ,",71600,KUALA KLAWANG.,Others,CENTRAL,CENTRAL,2.949438,102.058404,SPV,808.92,4,33060,COMRB17,,,,,,,,
CT3211008246,SUDESH ENTERPRISE (700-S063),"NO 19,JALAN CU1 TAMAN CHEMBONG UTAMA,, 71300 REMBAU,NSDK",71300,,Others,CENTRAL,CENTRAL,2.612748,102.064792,SPV,379.94,7.2,33060,COMRB16,,,,,,,,
CT3211008258,KAMISAH BINTI MD ISA (700-K349),"N O 135 D , JALAN PASAR BARU,, 72100 BAHAU ,N.S .",72100,,Others,CENTRAL,CENTRAL,2.812033,102.401651,SPV,150.26,3.4,33060,COMRB12,,,,,,,,
CT3211008259,TANG SWEE SENG (700-T136),"20 ,PEKAN SENALING ,, KUALA PILAH ,",72000,"72000 KUALA PILAH, N.S.",Others,CENTRAL,CENTRAL,2.708327,102.25081,SPV,194.26,4,33060,COMRB12,,,,,,,,
CT3211008260,GKS MINI MARKET (700-G080),"NO 365 ,TAMAN BUKIT INTAN ,, 72000 KUALA PILAH ,",72000,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.717735,102.239427,SPV,502.97,4.4,33060,COMRB12,,,,,,,,
CT3211008263,RABEYAH ENTERPRISE (700-R238),"ST.G4,BLOK 5,TAMAN SEMARAK 2,, 71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.824481,101.812828,SPV,267.65,7.2,33060,COMRB10,,,,,,,,
CT3211008272,PASAR MINI NUR AMALINA (700-P517),"NO 2 ,JALAN SERI MAMBAU A1,, TAMAN SERI MAMBAU,",70300,"70300 SEREMBAN ,NEGERI SEMBILAN.",Others,CENTRAL,CENTRAL,2.651966,101.905541,SPV,578.54,6,33060,COMRB13,,,,,,,,
CT3211008273,PASAR MINI LAVIN (700-P282),"NO. 2795, JALAN SJ 3/1A,, TAMAN SEREMBAN JAYA,",70450,"SEREMBAN, NSDK.",Others,CENTRAL,CENTRAL,2.6824,101.972511,SPV,355.42,6.4,33060,COMRB16,,,,,,,,
CT3211008274,PASAR MINI HAZIQ MAJU(700-P543),"NO.22 , LORONG TM 1/1,, TAMAN MERPATI,70450 SEREMBAN. NSDK",70450,,Others,CENTRAL,CENTRAL,2.690814,101.964685,SPV,519.18,6.2,33060,COMRB16,,,,,,,,
CT3211008276,PASAR MINI SMK (700-P132),"NO. 18A, JALAN 1/8,, TAMAN DESA DAHLIA,",70400,"70400 SENAWANG, NSDK.",Others,CENTRAL,CENTRAL,2.697391,101.993948,SPV,216.69,4.6,33060,COMRB16,,,,,,,,
CT3211008277,AFIKKA ENTERPRISE (700-A153),"NO 19,JALAN VISTA JAYA 1,TAMAN VISTA JAYA,, 71010 LUKUT,NSDK",71010,,Others,CENTRAL,CENTRAL,2.574515,101.855776,SPV,598.3,7.4,33060,COMRB13,,,,,,,,
CT3211008278,APMK ENTERPRISE (700-A154),"NO 32,JALAN BESAR KUALA SAWAH,, 71200 RANTAU,NSDK",71200,,Others,CENTRAL,CENTRAL,2.62555997,101.9492996,SPV,642.25,9,33060,COMRB13,,,,,,,,
CT3211008287,KEDAI RUNCIT NASHIRA (700-K442),"NO 20 ,JALAN GADONG JAYA 3,, TAMAN GADONG JAYA ,LABU ,",71900,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.701216,101.8314,SPV,265.49,6,33060,COMRB10,,,,,,,,
CT3211008289,NIHAL MINI MARKET (700-N098),"AG02, DESA JATI APARTMENT,, BANDAR BARU NILAI, 71800 NILAI. NSDK",71800,,Others,CENTRAL,CENTRAL,2.831093,101.787925,SPV,1148.04,11.8,33060,COMRB10,,,,,,,,
CT3211008345,JEMPOL SPEEDMART (700-J062),"NO 7-11,JALAN SERI AIR HITAM 2,TAMAN SERI, AIR HITAM,72120 BANDAR SERI JEMPOL,NSDK",72120,,Others,CENTRAL,CENTRAL,2.93800163,102.3871837,SPV,4788.56,14.4,33060,COMRB12,,,,,,,,
CT3211008389,CHOP LIAN HING (700-C041),"NO. 40, BATU 10,, 71900 LABU, NSDK.",71900,,Others,CENTRAL,CENTRAL,2.75407,101.824266,SPV,385.83,5.2,33060,COMRB10,,,,,,,,
CT3211008418,PASAR MINI SHENG FATT (700-P061),"LOT 1451/365, TAMAN JUJUR,, BATU 3, JALAN SIKAMAT,",70400,"70400 SIKAMAT, NSDK.",Others,CENTRAL,CENTRAL,2.752292,101.961192,SPV,482.71,6,33060,COMRB17,,,,,,,,
CT3211008420,MARWA STORE (700-M124),"(CLUB HOUSE ), NILAI PERDANA APT,JLN NILAI PERDANA 11 ,",",71800 N","TMN NILAI PERDANA ,71800 NILAI,N.S.",Others,CENTRAL,CENTRAL,2.802513,101.8077,SPV,209.12,3.8,33060,COMRB10,,,,,,,,
CT3211008421,LIAN SOON (700-L153),"NO 30, BATU 9 LABU ,, 71900 SEREMBAN  ,",71900,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.744867,101.844933,SPV,160.17,2.8,33060,COMRB10,,,,,,,,
CT3211008433,PASARAYA VERSATIL (700-P576),"NO 5,TAMAN SUNGGALA HARTAMAS,, 71050 PORT DICKSON,NSDK",71050,,Others,CENTRAL,CENTRAL,2.500951,101.863496,SPV,661.47,9.4,33060,COMRB13,,,,,,,,
CT3211008434,SIN SHUN FATT TRADING (700-S395),"NO.17 TKT BAWAH JLN PASAR BESAR ,, 71010 LUKUT , NSDK",71010,,Others,CENTRAL,CENTRAL,2.566101025,101.8269089,SPV,198.14,5.2,33060,COMRB13,,,,,,,,
CT3211008435,KOTA LUKUT ENTERPRISE (700-K028),"NO. 16, PASAR BESAR,, 71010 LUKUT, PORT DICKSON,",71010,NEGERI SEMBILAN DARUL KHUSUS.,Others,CENTRAL,CENTRAL,2.565767,101.827089,SPV,321.17,7,33060,COMRB13,,,,,,,,
CT3211008436,PASAR MINI SRI SEGAR (700-P568),"NO 3,TAMAN BUKIT GALENA 1,JALAN BUKIT, GALENA,70200 SEREMBAN,NSDK",70200,,Others,CENTRAL,CENTRAL,2.725926,101.911491,SPV,180.42,5.6,33060,COMRB10,,,,,,,,
CT3211008441,FONG SIEW YOONG (700-F100),"LOT 1643B PEKAN CHENGKAU, REMBAU,",71300,,Others,CENTRAL,CENTRAL,2.555823,102.126523,SPV,377.54,6.2,33060,COMRB16,,,,,,,,
CT3211008442,SRI CAHAYA ENTERPRISE S/B (700-S482),"A2 KEDAI JALAN LABU,, BT 13 KAMPUNG JERANGKANG,",NILAI,,Others,CENTRAL,CENTRAL,2.785428745,101.7997443,SPV,131.76,4,33060,COMRB10,,,,,,,,
CT3211008443,PASAR MINI MAAS-MANTIN (700-M200),"NO.214 JALAN BESAR,KAWASAN MERAH,, TAMAN BUNGA RAYA,71700 MANTIN,NSDK",71700,,Others,CENTRAL,CENTRAL,2.819592,101.902287,SPV,0,0,33060,COMRB17,,,,,,,,
CT3211008444,S NISAH BIVI ENTERPRISE(700-S345),"PT5740, JLN T.S 2/1E,, TMN SEMARAK 2,71800 NILAI. NSDK",71800,NILAI,Others,CENTRAL,CENTRAL,2.821541,101.816849,SPV,1579.01,6,33060,COMRB10,,,,,,,,
CT3211008445,PASAR MINI JASIJAYA,"NO.77,JLN S2 G2,, GARDEN AVENUA",70300,"SEREMBAN 2,",Others,CENTRAL,CENTRAL,2.678734,101.902205,SPV,243.36,6.4,33060,COMRB10,,,,,,,,
CT3211008446,SALIMAH MINI MARKET,"19-G-12,DAHLIA D APRT,JALAN S2, GARDEN AVENUE ,SEREMBAN 2,",70300,SEREMBAN,Others,CENTRAL,CENTRAL,2.678712,101.896133,SPV,485.02,7.8,33060,COMRB10,,,,,,,,
CT3211008447,SYED HAKIM MINI MARKET,"71A,JALAN S2 G2,, GAERDEN AVENUE S2",70300,,Others,CENTRAL,CENTRAL,2.679512,101.90213,SPV,437.94,7.4,33060,COMRB10,,,,,,,,
CT3211008448,SOON ANN CHAN MINI MARKET,"NO.10,JLN S2 E1, GARDENHOMES,S2",70300,,Others,CENTRAL,CENTRAL,2.682628032,101.9113743,SPV,464.93,8.4,33060,COMRB10,,,,,,,,
CT3211008450,PASAR SEGAR MAYA,"5,JALAN CEMPAKA 24,, DESA CEMPAKA 2,",71800,NILAI,Others,CENTRAL,CENTRAL,2.798303,101.759762,SPV,269.15,8.4,33060,COMRB10,,,,,,,,
CT3211008452,SUN GROCERIES MART (700-S484),"NO.406,TAMAN BUKIT EMAS,, JALAN SEREMBAN TAMPIN,",70450,SENAWANG,Others,CENTRAL,CENTRAL,2.68928,101.971594,SPV,198.32,4.2,33060,COMRB16,,,,,,,,
CT3211008454,PASAR MINI HAFIZI (700-H138),"NO 10,JALAN NYIOR HIJAU 2,, TAMAN NYIOR",70100,SEREMBAN,Others,CENTRAL,CENTRAL,2.712348333,101.9555433,SPV,2040.27,9.6,33060,COMRB16,,,,,,,,
