store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,x,x
ChIJt75qsAJPzDERbQ5ahc1lRCo,ChIJt75qsAJPzDERbQ5ahc1lRCo,Pasar Mini My Aladdin (M) Sdn.Bhd.,"No. 18, Jalan Camar 4/3, Kota Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.153841,101.579045,3.6,9,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-6143 3747,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: 7:00 AM – 9:30 PM,,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","No. 18, Jalan Camar 4/3, Kota Damansara, Petaling Jaya",ChIJt75qsAJPzDERbQ5ahc1lRCo,Super/Groceries,
ChIJ8aXtQQBPzDERwDYD37dZchY,ChIJ8aXtQQBPzDERwDYD37dZchY,RisSMart Grocer,"Unit G10, Pusat Perniagaan Cita Rasa, 1B, Persiaran Kwasa Utama",Shah Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1746952,101.5716509,4.9,24,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,010-427 0836,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Unit G10, Pusat Perniagaan Cita Rasa, 1B, Persiaran Kwasa Utama, Shah Alam",ChIJ8aXtQQBPzDERwDYD37dZchY,Super/Groceries,
ChIJ269v7DdPzDERfLGiluxSMno,ChIJ269v7DdPzDERfLGiluxSMno,Neh Lah Fresh Market,"23G, Jalan Camar 4/2, Kota Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.153339,101.5790242,1,1,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","23G, Jalan Camar 4/2, Kota Damansara, Petaling Jaya",ChIJ269v7DdPzDERfLGiluxSMno,Super/Groceries,
ChIJ____a-BOzDERBYNeio1RaJ0,ChIJ____a-BOzDERBYNeio1RaJ0,Shaklee Kota Damansara & Kepong,Kota Damansara,Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1511013,101.5920953,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,016-698 4576,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 6:00 PM | Friday: 11:00 AM – 6:00 PM | Saturday: 11:00 AM – 6:00 PM | Sunday: 11:00 AM – 6:00 PM,https://www.facebook.com/ShakleeKepong/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Kota Damansara, Petaling Jaya",ChIJ____a-BOzDERBYNeio1RaJ0,Super/Groceries,
ChIJ1fxRut9OzDEROA6iJj37zF8,ChIJ1fxRut9OzDEROA6iJj37zF8,TFP Retail Sdn. Bhd.,"D-1-5, (Level 1, Sunway Nexis, 1, Jalan PJU 5/1, Kota Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1508149,101.5946123,3.3,16,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-6143 1366,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://thefoodpurveyor.com/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","D-1-5, (Level 1, Sunway Nexis, 1, Jalan PJU 5/1, Kota Damansara, Petaling Jaya",ChIJ1fxRut9OzDEROA6iJj37zF8,Super/Groceries,
ChIJWxYoPVxPzDERWX37J4q1qjg,ChIJWxYoPVxPzDERWX37J4q1qjg,99 Speedmart 1602 Sutera Damansara,"No: 8 & 10 (Ground Floor, Jalan PJU 10/5A",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1864009,101.5972477,4,23,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","No: 8 & 10 (Ground Floor, Jalan PJU 10/5A, Petaling Jaya",ChIJWxYoPVxPzDERWX37J4q1qjg,Super/Groceries,
ChIJLQKOqQBPzDEROi7hIk00Icw,ChIJLQKOqQBPzDEROi7hIk00Icw,IMP Mart,"16, Jalan Teknologi 3/6D, Kota Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.157463,101.5703939,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-6141 0177,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","16, Jalan Teknologi 3/6D, Kota Damansara, Petaling Jaya",ChIJLQKOqQBPzDEROi7hIk00Icw,Super/Groceries,
ChIJnYKdEAZPzDERF5SkX9GKBGw,ChIJnYKdEAZPzDERF5SkX9GKBGw,E2Umart(SeGi店),"G-12, Cova Square, Jalan Teknologi, Pju 5 Kota Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1474439,101.5754342,3,1,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,017-661 6624,Monday: 10:00 AM – 1:30 AM | Tuesday: 10:00 AM – 1:30 AM | Wednesday: 10:00 AM – 1:30 AM | Thursday: 10:00 AM – 1:30 AM | Friday: 10:00 AM – 1:30 AM | Saturday: 10:00 AM – 1:30 AM | Sunday: 10:00 AM – 1:30 AM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","G-12, Cova Square, Jalan Teknologi, Pju 5 Kota Damansara, Petaling Jaya",ChIJnYKdEAZPzDERF5SkX9GKBGw,Super/Groceries,
ChIJZ50zCwBFzDERMXZfImUaAzY,ChIJZ50zCwBFzDERMXZfImUaAzY,Kedai minuman keras,Damansara Damai,Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.192995,101.5923431,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Damansara Damai, Petaling Jaya",ChIJZ50zCwBFzDERMXZfImUaAzY,Super/Groceries,
ChIJe9N0s1BPzDER5O8GROCvCdU,ChIJe9N0s1BPzDER5O8GROCvCdU,DoDo Selection Meat Shop,"35, Jalan Tanjung SD 13/2, Bandar Sri Damansara",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1869311,101.60534,3.6,5,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-6734 0866,Monday: Closed | Tuesday: 8:00 AM – 2:00 PM | Wednesday: 8:00 AM – 2:00 PM | Thursday: 8:00 AM – 2:00 PM | Friday: 8:00 AM – 2:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: 8:00 AM – 2:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","35, Jalan Tanjung SD 13/2, Bandar Sri Damansara, Kuala Lumpur",ChIJe9N0s1BPzDER5O8GROCvCdU,Super/Groceries,
ChIJNX6bwytPzDERhW3BPpZxChU,ChIJNX6bwytPzDERhW3BPpZxChU,Ben Independent Grocer IPC,"IPC Shopping Centre, Lot LG 1.19 & 1.20, 2, Jalan PJU 7/2, Mutiara Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1562925,101.611095,4.2,1383,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-7731 3230,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://big.com.my/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","IPC Shopping Centre, Lot LG 1.19 & 1.20, 2, Jalan PJU 7/2, Mutiara Damansara, Petaling Jaya",ChIJNX6bwytPzDERhW3BPpZxChU,Super/Groceries,
ChIJq6qqqotFzDERha-X7AWMxig,ChIJq6qqqotFzDERha-X7AWMxig,H A Mini Market,"Apartment Vista Block D, D-010, Jalan PJU 10/3D, Damansara Damai, 68100, Batu Caves",Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.194531,101.5902,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,012-923 6114,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Apartment Vista Block D, D-010, Jalan PJU 10/3D, Damansara Damai, 68100, Batu Caves, Selangor",ChIJq6qqqotFzDERha-X7AWMxig,Super/Groceries,
ChIJOyrOwYJPzDERjfEVC-9Xr3g,ChIJOyrOwYJPzDERjfEVC-9Xr3g,R& R trading,"23, Persiaran Meranti, Bandar Sri Damansara",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1901485,101.6026943,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,010-765 0260,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","23, Persiaran Meranti, Bandar Sri Damansara, Kuala Lumpur",ChIJOyrOwYJPzDERjfEVC-9Xr3g,Super/Groceries,
ChIJO_SOSFdPzDERn2syUrQFSXc,ChIJO_SOSFdPzDERn2syUrQFSXc,All Fresh Mini Market 好新鮮巴剎,"14, Jalan Tanjung SD 13/1, Bandar Sri Damansara",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1883366,101.6053686,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: 8:30 AM – 6:00 PM | Tuesday: 8:30 AM – 6:00 PM | Wednesday: 8:30 AM – 6:00 PM | Thursday: 8:30 AM – 6:00 PM | Friday: Closed | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 6:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","14, Jalan Tanjung SD 13/1, Bandar Sri Damansara, Kuala Lumpur",ChIJO_SOSFdPzDERn2syUrQFSXc,Super/Groceries,
ChIJJSRWD5BPzDERnA9zTePDXbE,ChIJJSRWD5BPzDERnA9zTePDXbE,K Plus Food Market,"Jalan PJU 7/3, Mutiara Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1584812,101.6127092,4.2,462,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.kplus.my/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Jalan PJU 7/3, Mutiara Damansara, Petaling Jaya",ChIJJSRWD5BPzDERnA9zTePDXbE,Super/Groceries,
ChIJNcPGmFBPzDERSGZq8g-3X7w,ChIJNcPGmFBPzDERSGZq8g-3X7w,Jawdah Mutiara Damansara,"G-45, Lotus's Mutiara Damansara, Jalan PJU 7/4, Mutiara Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1593906,101.6131896,4.8,66,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,011-6081 9195,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","G-45, Lotus's Mutiara Damansara, Jalan PJU 7/4, Mutiara Damansara, Petaling Jaya",ChIJNcPGmFBPzDERSGZq8g-3X7w,Super/Groceries,
ChIJTefpjixPzDERVobFlpwFxjk,ChIJTefpjixPzDERVobFlpwFxjk,Lotus's Mutiara Damansara,"8, Jalan PJU 7/4, Mutiara Damansara",Petaling Jaya,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1593906,101.6131896,4,4279,1,Active,grocery_or_supermarket,0,0,FALSE,scraped,012-356 6109,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://corp.lotuss.com.my/store/lotuss-mutiara,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","8, Jalan PJU 7/4, Mutiara Damansara, Petaling Jaya",ChIJTefpjixPzDERVobFlpwFxjk,Super/Groceries,
ChIJFx9OCwAxzDERPDrZWLbHS0Y,ChIJFx9OCwAxzDERPDrZWLbHS0Y,Kedai runcit97,"KJ90 Taman Impian Warisan BT 18, Pekan Batu Lapan Belas",Hulu Langat,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1654055,101.8480619,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,"Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 2:11 – 6:11 PM, 6:12 PM – 12:00 AM | Saturday: Open 24 hours | Sunday: Open 24 hours",,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","KJ90 Taman Impian Warisan BT 18, Pekan Batu Lapan Belas, Hulu Langat",ChIJFx9OCwAxzDERPDrZWLbHS0Y,Super/Groceries,
ChIJeYQ_MAAxzDERdKrTQbPOgSQ,ChIJeYQ_MAAxzDERdKrTQbPOgSQ,Kedai runcit 97,Hulu Langat,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1648329,101.847052,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 2:20 PM – 12:00 AM | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",Hulu Langat,ChIJeYQ_MAAxzDERdKrTQbPOgSQ,Super/Groceries,
ChIJ1YB_181bzDERtBQWw90zl0g,ChIJ1YB_181bzDERtBQWw90zl0g,ECONSAVE Alam Jaya Puncak Alam,"Lot PT 15792 Mukim, Pusat Perdagangan Alam Jaya",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2374821,101.4471444,3.9,2653,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-6038 8819,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://econsave.com.my/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Lot PT 15792 Mukim, Pusat Perdagangan Alam Jaya, Puncak Alam",ChIJ1YB_181bzDERtBQWw90zl0g,Super/Groceries,
ChIJNW4EJnlZzDERBMBBp2ItP34,ChIJNW4EJnlZzDERBMBBp2ItP34,Lotus's Puncak Alam,"1, Jalan Niaga Bestari 9, Puncak Bestari",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2364578,101.4278817,4,4119,1,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-3392 0036,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://corp.lotuss.com.my/store/lotuss-puncak-alam,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","1, Jalan Niaga Bestari 9, Puncak Bestari, Puncak Alam",ChIJNW4EJnlZzDERBMBBp2ItP34,Super/Groceries,
ChIJnw9a2H9ZzDERglPS--uHMmc,ChIJnw9a2H9ZzDERglPS--uHMmc,HeroMarket Puncak Bestari Puncak Alam,"Lot 3 15, Jalan Niaga Bestari, 3, Persiaran Puncak Bestari 2",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2346005,101.4286525,4.5,246,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,03-8060 0829,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: 8:30 AM – 10:00 PM,http://www.heromarket.com.my/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Lot 3 15, Jalan Niaga Bestari, 3, Persiaran Puncak Bestari 2, Puncak Alam",ChIJnw9a2H9ZzDERglPS--uHMmc,Super/Groceries,
ChIJF3kCvkhZzDEREawKAgHk6Kg,ChIJF3kCvkhZzDEREawKAgHk6Kg,savoryscentures,"Puncak Bestari, 1, Jalan Niaga Bestari 9, Puncak Bestari",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2369075,101.4282258,0,0,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,011-3751 4941,,https://savoryscenture.wixsite.com/my-site-2,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Puncak Bestari, 1, Jalan Niaga Bestari 9, Puncak Bestari, Puncak Alam",ChIJF3kCvkhZzDEREawKAgHk6Kg,Super/Groceries,
ChIJ8zgkp-FZzDERQf-zduviP4A,ChIJ8zgkp-FZzDERQf-zduviP4A,Western On Wheelss ( Foodtruck ),1 Jalan niaga bestari 9 Puncak Bestari Bandar puncak alam,Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2369075,101.4282258,5,1,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,016-222 7734,Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: Closed | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: 5:00 – 11:00 PM,https://westernonwheelss.com.my/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","1 Jalan niaga bestari 9 Puncak Bestari Bandar puncak alam, Kuala Selangor",ChIJ8zgkp-FZzDERQf-zduviP4A,Super/Groceries,
ChIJcTWsUuNZzDERR1nL3crci5Y,ChIJcTWsUuNZzDERR1nL3crci5Y,Segi Fresh Puncak Alam,"142, Jalan Dataran Suria 15/7/2",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2338504,101.4143698,4.1,312,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,012-998 3578,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","142, Jalan Dataran Suria 15/7/2, Puncak Alam",ChIJcTWsUuNZzDERR1nL3crci5Y,Super/Groceries,
ChIJ31pr4EJZzDERZp3OOKOiC8E,ChIJ31pr4EJZzDERZp3OOKOiC8E,Ramli frozen,"372, Jalan Dataran Suria 15/7",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2342691,101.4131604,5,3,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,012-248 8394,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","372, Jalan Dataran Suria 15/7, Puncak Alam",ChIJ31pr4EJZzDERZp3OOKOiC8E,Super/Groceries,
ChIJ_fvDzk9ZzDERTEoPxy68waY,ChIJ_fvDzk9ZzDERTEoPxy68waY,BSK FRESHMART PUNCAK ALAM,"LOT1-1&2, 3-1&2, 5-1&2, 7-1&2, 9-1&2, 11-1&2, 13-1&2, JALAN DATARAN SURIA 15/8, 1, SEKSYEN 15",Puncak Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2339976,101.4122862,3.8,17,0,Active,grocery_or_supermarket,0,0,FALSE,scraped,,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: 8:30 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","LOT1-1&2,3-1&2,5-1&2,7-1&2,9-1&2,11-1&2,13-1&2,JALAN DATARAN SURIA 15/8, 1, SEKSYEN 15, Puncak Alam",ChIJ_fvDzk9ZzDERTEoPxy68waY,Super/Groceries,
