city,place_id,name,name_norm,address,lat,lng,types,banner,format,reckitt_target
"RECIFE, PE",,Muito Mais Comércio Ltda,muito mais,"Rua Santa Rita, 40 - São José, Recife",-8.0691876,-34.87810739999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Atacado das Bolas,atacado das bolas,"Rua dos Pescadores, 04 - São José, Recife",-8.0713537,-34.8790088,"store,point_of_interest,establishment",Independente / Sem chain identificado,Atacarejo,TARGET
"RECIFE, PE",,Lottery Federal Savings Bank,lottery federal savings bank,"Avenida Marquês de Olinda, s/n - Recife",-8.0636411,-34.8731707,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Labor Pharmacy,labor pharmacy,"Rua do Rangel, 209 - São José, Recife",-8.068119199999998,-34.8775252,"pharmacy,health,store,point_of_interest,establishment",Independente / Sem chain identificado,Farmácia,TARGET
"RECIFE, PE",,Novidade e Presente,novidade e presente,"Rua das Calçadas, 361 - São José, Recife",-8.070659399999998,-34.87973429999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,MUNDO VERDE SHOPPING RECIFE,mundo verde shopping recife,"Rua Padre Carapuceiro 777 BV 90 - Boa Viagem, Recife - PE, 50020-280, Brazil",-8.118945499999999,-34.9048274,"establishment,food,grocery_or_supermarket,health,point_of_interest,store",Independente / Sem chain identificado,Mercadinho / Supermercado,TARGET
"RECIFE, PE",,Mercearia Do Morro,mercearia do morro,"R. do Morro da Conceição, 269 - Boa Vista, Recife - PE, 50060-130, Brazil",-8.0200288,-34.9133927,"establishment,point_of_interest",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Extra Mercado,extrarcado,"Avenida Caxangá, 2900 - Iputinga, Recife",-8.043536099999997,-34.9328311,"supermarket,convenience_store,bakery,grocery_or_supermarket,store,food,point_of_interest,establishment",Extra,Hipermercado / Supermercado,TARGET
"RECIFE, PE",,Supermercado Melodia,supermercadolodia,"Avenida Caxangá, 1845 - Cordeiro, Recife",-8.0490181,-34.924188,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Recibom Torre,recibom torre,"Rua Conde de Irajá, 632 - Torre, Recife",-8.0461972,-34.9092796,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,HNR Engenharia Inspeção Nr 13,hnr engenharia inspecao nr 13,"Rua Rio Tejipió, 268 - Cordeiro, Recife",-8.0516004,-34.9336367,"supermarket,grocery_or_supermarket,general_contractor,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Supermercado Arco-Mix Caxangá,supermercado arco-mix caxanga,"Avenida Caxangá, 3243 - Iputinga, Recife",-8.043046099999998,-34.9353067,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Arco-Mix / Arco-Íris,Supermercado,TARGET
"RECIFE, PE",,Frios e lacticínios PRADO.,frios e lacticinios prado.,"Rua Gomes Taborda, 897A - Cordeiro, Recife",-8.0566816,-34.9197513,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercadinho Do Povo J.M. Do Nascimento,mercadinho do povo j.m. do nascimento,"Rua Frei Teófilo de Virgoletta, 496 - Zumbi, Recife",-8.0564611,-34.9193031,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Hiperklima serviços ar-condicionado industrial,hiperklima servicos ar-condicionado industrial,"Rua Abdias de Oliveira, 343 - Zumbi, Recife",-8.0569001,-34.9175595,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Banca João Batista,banca joao batista,"Rua Caratinga, 426 - Zumbi, Recife",-8.0570919,-34.9169668,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,MCM Comercio Varejista ( Biroska Supermercado),mcm varejista ( biroska),"Rua Xavier Sobrinho, 238 - Prado, Recife",-8.058506,-34.92090890000001,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercadinho do Pedro,mercadinho do pedro,"Rua Armando Soriano, 151 - Prado, Recife",-8.0575947,-34.9211382,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Comercial Sonho Meu,comercial sonhou,"Rua Gomes Taborda, 1009 - Zumbi, Recife",-8.056484999999999,-34.9207216,"supermarket,bakery,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Lojinha é de Deus,lojinha e de deus,"Rua Caratinga, 390 - Zumbi, Recife",-8.0567163,-34.9168531,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Comércio do Ronaldo,comercio do ronaldo,"Rua Oscár Raposo, 1074 - Prado, Recife",-8.0603315,-34.919038,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Vale Tudo,vale tudo,"Rua Abdias de Oliveira, 150 - Zumbi, Recife",-8.055101799999997,-34.9171638,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Barraca do Elio,barraca do elio,"Rua Quatro de Outubro, 294 - Madalena, Recife",-8.0577225,-34.915352,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,J E DA LUZ SUPERMERDADO - ME,j e da luz supermerdado -,"Rua Manicoré, 146 - Madalena, Recife",-8.055611399999998,-34.9159654,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,St. John Little Market,st. john little market,"Rua Adelaíde, 35 - Prado, Recife",-8.0560755,-34.9223817,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Oficina e Barraca do Roberto,oficina e barraca do roberto,"Rua Manicoré, 87 - Madalena, Recife",-8.0550704,-34.9156794,"supermarket,grocery_or_supermarket,car_repair,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,EXCLUDE
"RECIFE, PE",,Lojinha A Budega Bomboniere,lojinha a budega bomboniere,"Rua Antônio de Sá, 120 - Madalena, Recife",-8.0561441,-34.9149652,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Feito de Planta,feito de planta,Recife,-8.062017499999998,-34.9197579,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Granjaves Ltda - ME,granjaves -,"Rua Honório Correia - Cordeiro, Recife",-8.0534115,-34.9188032,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Armazém Veloso,armazem veloso,Brazil,-8.0623521,-34.9186643,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Empório Taquaritinga,emporio taquaritinga,"Rua Honório Correia, n127 - Cordeiro, Recife",-8.052715399999999,-34.92082609999999,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Supermercado Leão,supermercado leao,"Rua Honório Correia, 146 - Cordeiro, Recife",-8.052433299999999,-34.9209848,"supermarket,atm,grocery_or_supermarket,finance,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,CASA DO QUEIJO GARANHUNS,casa do queijo garanhuns,"Rua Honório Correia, 14 - Cordeiro, Recife",-8.0524804,-34.92143869999999,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercearia Bongi,mercearia bongi,"Rua Acajutiba, 216 - Bongi, Recife",-8.0632888,-34.9216629,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Mercearia Do Gomes,mercearia do gomes,"Rua Campos Sáles, 187 - Madalena, Recife",-8.0520055,-34.9148567,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Mercadinho Bom de Preço,mercadinho bom de preco,"Rua Conselheiro Theodoro, 324 - Zumbi, Recife",-8.0508701,-34.915676,"grocery_or_supermarket,supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Kitanda Riacho Navio,kitanda riacho navio,"Rua Campos Sáles, 300 - Madalena, Recife",-8.0512218,-34.9144417,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mini Mercadinho Marinalva,minircadinho marinalva,"Rua Firmino de Barros, 263 - Cordeiro, Recife",-8.051512299999997,-34.9240891,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Mercearia do Marcão,mercearia do marcao,"Avenida Professor Estevão F. da Costa, 148 - Torre, Recife",-8.049411100000002,-34.919415,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Supermercado Rainha do Cardoso,supermercado rainha do cardoso,"Rua Campos Sáles, 442 - Madalena, Recife",-8.050625999999998,-34.913377,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercadinho Vem Ver,mercadinho vem ver,"Rua Brasabante, 11 - Cordeiro, Recife",-8.0563021,-34.9283129,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Supermercado Soberano Caxangá - CORDEIRO,supermercado soberano caxanga - cordeiro,"Avenida Caxangá - Iputinga, Recife",-8.049011799999997,-34.9241958,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Varejão Alves,varejao alves,"Rua Souza Bandeira, 04 - Torre, Recife",-8.046678,-34.91698579999999,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Minuto Pão de Açúcar,minuto pao de acucar,"Rua Menezes Drumond, 170 - Madalena, Recife",-8.050739799999999,-34.9097032,"supermarket,convenience_store,bakery,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercadinho do Matuto,mercadinho do matuto,"Rua Antônio de Pádua M Fernandes, 80 - Torre, Recife",-8.0465188,-34.9160029,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Mercadinho Nossa Senhora da Aparecida Ltda,mercadinho nossa senhora da aparecida,"Rua Souza Bandeira, 09 - Torre, Recife",-8.046200500000001,-34.91684239999999,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Mercadinho Vila Real,mercadinho vila real,"Rua Souza Bandeira, 13 - Torre, Recife",-8.0457521,-34.916812,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Mercadinho Do Gordo,mercadinho do gordo,Brazil,-8.0455778,-34.9165251,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Grocery San Jose,grocery san jose,"Rua São Bento do Norte, 17 - Cordeiro, Recife",-8.045145599999998,-34.9183771,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercadinho Dirrua Express,mercadinho dirrua express,"Rua Conde de Irajá, 979 - Torre, Recife",-8.0467392,-34.9124922,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Rua Real da Torre, 430 - Madalena, Recife",-8.0533405,-34.9084627,"gas_station,car_wash,convenience_store,car_repair,store,restaurant,food,point_of_interest,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,Posto Ipiranga,posto ipiranga,"Avenida Visconde de Albuquerque, 964 - Madalena, Recife",-8.0495717,-34.9063491,"gas_station,car_wash,convenience_store,car_repair,store,restaurant,food,point_of_interest,establishment",Ipiranga,Posto / Conveniência,TARGET
"RECIFE, PE",,Loja de Conveniência Ipiranga,loja de conveniencia ipiranga,"Avenida Visconde de Albuquerque, 964 - Madalena, Recife",-8.0496182,-34.9062868,"convenience_store,store,food,point_of_interest,establishment",Ipiranga,Posto / Conveniência,TARGET
"RECIFE, PE",,Posto Shell Cemopel Graças,posto shell cemopel gracas,"Avenida Rui Barbosa, 879 - Graças, Recife",-8.0453726,-34.9022851,"gas_station,convenience_store,store,food,point_of_interest,establishment",Shell,Posto / Conveniência,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Avenida Rui Barbosa, 911 - Graças, Recife",-8.045055999999999,-34.9024011,"gas_station,car_wash,convenience_store,car_repair,store,restaurant,food,point_of_interest,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,AmPm,ampm,"Avenida Caxangá, 830 - Zumbi, Recife",-8.0528436,-34.9159251,"convenience_store,store,food,point_of_interest,establishment",AmPm (Shell),Conveniência,TARGET
"RECIFE, PE",,Galeria Helena Ventura,galeria helena ventura,"Rua Diogo Álvares, 128 - Torre, Recife",-8.0481696,-34.9160849,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Posto Petrocal Cordeiro + GNV,posto petrocal cordeiro + gnv,"Avenida Professor Estevão F. da Costa, 257 - Cordeiro, Recife",-8.0471693,-34.9189995,"gas_station,convenience_store,car_repair,store,food,point_of_interest,establishment",Posto (genérico),Posto / Conveniência,REVIEW
"RECIFE, PE",,ML Convêniencia,ml conveniencia,"Estrada do Forte do Arraial Novo do Bom Jesus, 754 - Cordeiro, Recife",-8.053784199999999,-34.92924550000001,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Loja de Conveniência Nova Madalena,loja de conveniencia nova madalena,"Rua Real da Torre, 430 - Madalena, Recife",-8.0533349,-34.9084436,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Grandão Sertanejo - Casa de Frios Madalena,grandao sertanejo - casa de frios madalena,"Rua Real da Torre, 521 - Box 15 - Madalena, Recife",-8.052063399999998,-34.9086408,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Posto Torre,posto torre,"Rua Real da Torre, 954 - Madalena, Recife",-8.0486756,-34.9086194,"gas_station,convenience_store,store,food,point_of_interest,establishment",Posto (genérico),Posto / Conveniência,REVIEW
"RECIFE, PE",,Jp mercearia,jprcearia,"Rua Vinte e Sete de Janeiro, 190 - Torrões, Recife",-8.0575314,-34.933637,"convenience_store,storage,store,restaurant,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,ampm,ampm,"Avenida Visconde de Albuquerque, 964 - Madalena, Recife",-8.049544299999999,-34.90622419999999,"convenience_store,store,food,point_of_interest,establishment",AmPm (Shell),Conveniência,TARGET
"RECIFE, PE",,Neuza Bebidas e Sorvetes,neuza bebidas e sorvetes,"Rua Júlio Antunes Campêlo - Torrões, Recife",-8.057625399999997,-34.93449269999999,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,we bebidas,we bebidas,"Avenida Inácio Monteiro, 760 - Cordeiro, Recife",-8.051595599999999,-34.9333957,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Ventinha Acessórios,ventinha acessorios,"Avenida Inácio Monteiro - Torrões, Recife",-8.0490081,-34.93199129999999,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Minuto Pão de Açúcar,minuto pao de acucar,"Rua José Bonifácio, 435 - Torre, Recife",-8.0473661,-34.9068218,"supermarket,convenience_store,bakery,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Shell Select,shell select,"Rua Professor Trajano de Mendonça, 440 - Torre, Recife",-8.044192899999999,-34.90960749999999,"convenience_store,store,food,point_of_interest,establishment",Select (Petrobras),Conveniência,TARGET
"RECIFE, PE",,Posto Petrocal Torre,posto petrocal torre,"Rua Professor Trajano de Mendonça, 440 - Torre, Recife",-8.0441454,-34.9096079,"gas_station,convenience_store,store,food,point_of_interest,establishment",Posto (genérico),Posto / Conveniência,REVIEW
"RECIFE, PE",,Real select,real select,"Rua Professor Trajano de Mendonça, 1180 - Torre, Recife",-8.0438435,-34.9090278,"convenience_store,store,food,point_of_interest,establishment",Select (Petrobras),Conveniência,TARGET
"RECIFE, PE",,Deposito fg89,deposito fg89,"Rua Doutor Miguel Viêira Ferreira, 220 - Cordeiro, Recife",-8.0516066,-34.93657270000001,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Empório dos frios do Felipão,emporio dos frios do felipao,"Avenida Maurício de Nassau, 61 - Iputinga, Recife",-8.0408569,-34.9269952,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Mega Shop,mega shop,"Avenida Caxangá, 2864 - Iputinga, Recife",-8.044084699999999,-34.9321648,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Luiz Bebidas,luiz bebidas,"Rua:zumbi dos palmares, 40 - Torrões, Recife",-8.0532667,-34.9380307,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Mita conveniência,mita conveniencia,"Rua Zumbí dos Palmares, 905 - Torrões, Recife",-8.058616499999998,-34.9390891,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Galeria Carrefour Recife,galeria carrefour recife,"Rua José Bonifácio, 1315 - Torre, Recife",-8.0404375,-34.9086875,"convenience_store,store,food,point_of_interest,establishment",Carrefour,Hipermercado / Supermercado,TARGET
"RECIFE, PE",,College St. Helena,college st. helena,"Avenida Caxangá, 990 - Madalena, Recife",-8.052358699999997,-34.91706,"university,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Federal Savings Bank,federal savings bank,"Avenida Caxangá, NUM 1135 - Cordeiro, Recife",-8.0524098,-34.9186341,"bank,atm,finance,point_of_interest,establishment",Independente / Sem chain identificado,Banco,EXCLUDE
"RECIFE, PE",,Localiza Seminovos,localiza seminovos,"Avenida Caxangá, 1077 - Madalena, Recife",-8.052600199999999,-34.9181834,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Igreja Adventista do Sétimo Dia - Cordeiro,igreja adventista do setimo dia - cordeiro,"Rua Yony Sampaio, 80 - Zumbi, Recife",-8.0551465,-34.9194167,"church,place_of_worship,point_of_interest,establishment",Independente / Sem chain identificado,Igreja,EXCLUDE
"RECIFE, PE",,Henrique Brandão Tatuagem Tradicional,henrique brandao tatuagem tradicional,"Empresarial Caxangá Trade Center - Avenida Caxangá, 205 - Sala 206 - Madalena, Recife",-8.0563473,-34.91116139999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Comitê Paulo Rubem Federal 1212,comite paulo rubem federal 1212,"Avenida Engenheiro Abdias de Carvalho - Madalena, Recife",-8.061900399999999,-34.9197294,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Regional Council of Physical Education,regional council of physical education,"Rua Carlos de Oliveira Filho, 135 - Prado, Recife",-8.0618908,-34.9151596,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Afogados,afogados,Afogados,-8.077032599999999,-34.9091753,"sublocality_level_1,sublocality,political",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Fernandinho and Cia Studies Center,fernandinho and cia studies center,"Rua Benfica, 480 - Madalena, Recife",-8.0581133,-34.90263230000001,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Sushi Itiban,sushi itiban,"Rua Doutor João Coimbra, 59 - Madalena, Recife",-8.0521237,-34.9093048,"restaurant,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Hospital De Ávila,hospital de avila,"Avenida Visconde de Albuquerque, 681 - Madalena, Recife",-8.0522372,-34.9069105,"hospital,doctor,health,point_of_interest,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,Residence Inácio Monteiro,residence inacio monteiro,"Avenida Inácio Monteiro, 1785 - APT 402 - Cordeiro, Recife",-8.0529311,-34.9337333,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Blue Angel Recepções,blue angel recepcoes,"Rua Benfica, 251 - Madalena, Recife",-8.0598564,-34.9020805,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,"Minha Casa, Seu Hostel - quarto e banheiro privados","minha casa, seu hostel - quarto e banheiro privados","Avenida Visconde de Albuquerque, 236 - bloco A - Madalena, Recife",-8.056123399999999,-34.90676639999999,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Portal do Derby Restaurante,portal do derby restaurante,"Rua Clemente Pereira, s/n - Derby, Recife",-8.0545112,-34.901347,"restaurant,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Hospital Jayme da Fonte,hospital jayme da fonte,"Rua das Pernambucanas, 107 - Graças, Recife",-8.0514539,-34.9001487,"hospital,health,point_of_interest,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,As Gêmeas,as gemeas,"Rua Joaquim Nabuco, 409 - Loja 13 - Graças, Recife",-8.052738399999999,-34.8998901,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Clube Internacional do Recife,clube internacional do recife,"Rua Benfica, 505 - Madalena, Recife",-8.058619199999997,-34.9040287,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Centro Educacional Nossa Senhora Auxiliadora,centro educacional nossa senhora auxiliadora,"Rua Catumé, 108 - Bongi, Recife",-8.0625429,-34.9222338,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Hipermar Refrigeração,hipermar refrigeracao,"Rua Abdias de Oliveira, 343 - Zumbi, Recife",-8.0569001,-34.9175595,"point_of_interest,general_contractor,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,VA Assessoria & Cerimonial By Vanessa Amorim,va assessoria & cerimonial by vanessa amorim,"Rua Carlos de Oliveira Filho, 196 - Prado, Recife",-8.061248899999999,-34.91543699999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Filimax - Balanças e Automação,filimax - balancas e automacao,"Avenida Engenheiro Abdias de Carvalho, 2043 - Madalena, Recife",-8.062248199999999,-34.9195197,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Copef,copef,"Rua Fidélis Moliterno, 440 - Zumbi, Recife",-8.0563989,-34.9186365,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Recuperadora Pernambucana de Tambores,recuperadora pernambucana de tambores,"Avenida Engenheiro Abdias de Carvalho, 1675 - Prado, Recife",-8.0617705,-34.9211389,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,"ECOL-Empresa Consultoria Ltda, Controle tecnológico de Concreto, Solos e Sondagem SPT","ecol-empresa consultoria, controle tecnologico de concreto, solos e sondagem spt","Rua Carlos Gomes, 299 - Madalena, Recife",-8.058762399999999,-34.91142889999999,"point_of_interest,general_contractor,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,Ferreiras Administração de Bens e Condomínios,ferreiras administracao de bens e condominios,"Rua Doutor José Machado, 218a - Prado, Recife",-8.061030299999999,-34.92004549999999,"real_estate_agency,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Exaustec ltda,exaustec,"Avenida Jockei Clube, 57 - Prado, Recife",-8.0577683,-34.9243187,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Autotecnica - Centro Automotivo,autotecnica - centro automotivo,"Avenida Engenheiro Abdias de Carvalho, 1420 - Prado, Recife",-8.0623538,-34.91917509999999,"car_repair,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,J B Lucena,j b lucena,"Rua Fidélis Moliterno - Zumbi, Recife",-8.0568136,-34.91853179999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Conduza Bem,conduza bem,"Avenida Caxangá, 1251 - Cordeiro, Recife",-8.0515892,-34.919454,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Depósito Geral de Suprimentos Hospitalares,deposito geral de suprimentos hospitalares,"Rua Secundino Carneiro, 46 - Prado, Recife",-8.056077799999999,-34.9233933,"health,point_of_interest,establishment",Independente / Sem chain identificado,Clínica / Saúde,REVIEW
"RECIFE, PE",,Tintel Veículos,tintel veiculos,"Avenida Caxangá, 670 - Loja 01 - Madalena, Recife",-8.0535731,-34.9148667,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Dipano Calçados,dipano calcados,"Rua Austro Costa, 143 - Prado, Recife",-8.058024900000001,-34.9188356,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Comercial Cumaru,comercial cumaru,"Rua Gomes Taborda, 767 - Prado, Recife",-8.0570927,-34.9185504,"home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
