store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity
ChIJv1QGRFXPzTERgRxkP1WthL8,ChIJv1QGRFXPzTERgRxkP1WthL8,Kedai Runcit Amanda Beranang,"16, Jalan Besar, Kampung Sesapan Bukit Rembau",Beranang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8769413,101.8727186,5.0,1,0,Active,convenience_store,0.0,0,False,scraped,014-695 1269,"Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 12:00 PM, 2:00 – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM",,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","16, Jalan Besar, Kampung Sesapan Bukit Rembau, Beranang"
ChIJe7c4a53PzTERnFahEX4Kd7A,ChIJe7c4a53PzTERnFahEX4Kd7A,MiX Store Semenyih,"F-07-01, Block F, Pusat Komersial Dataran EcoHill, Jalan Ecohill 1/2",Semenyih,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9254503,101.8558966,4.7,61,0,Active,convenience_store,0.0,0,False,scraped,03-8724 1218,Monday: 9:00 AM – 2:00 AM | Tuesday: 9:00 AM – 2:00 AM | Wednesday: 9:00 AM – 2:00 AM | Thursday: 9:00 AM – 2:00 AM | Friday: 9:00 AM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 2:00 AM,https://www.mix.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","F-07-01, Block F, Pusat Komersial Dataran EcoHill, Jalan Ecohill 1/2, Semenyih"
ChIJ3c_sw1rOzTERC2ktibNx2p0,ChIJ3c_sw1rOzTERC2ktibNx2p0,99 Speedmart 2036 Setia Ecohill,"Ground Floor, No: 3 & 5, Jalan Ecohill 1, 5B, Setia Ecohill",Semenyih,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9254444,101.8538333,4.0,191,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Ground Floor, No: 3 & 5, Jalan Ecohill 1, 5B, Setia Ecohill, Semenyih"
ChIJu4v5Qiu_zTERahAM1zy0_fo,ChIJu4v5Qiu_zTERahAM1zy0_fo,"KK Super Mart Sepang, Horizon Square ( SHS )","No.5-G, Horizon Square, Jalan HVO 2, Bandar Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.839588,101.6981086,1.3,26,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No.5-G, Horizon Square, Jalan HVO 2, Bandar Sunsuria, Sepang"
ChIJXdaEE_-5zTERd0HeTgSpSto,ChIJXdaEE_-5zTERd0HeTgSpSto,BilaBila Mart - Horizon Suites,"G-15, HORIZON SUITE, JALAN HORIZON, BANDAR SUNSURIA",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8396516,101.6992429,3.0,2,0,Active,convenience_store,0.0,0,False,scraped,,,https://www.bilabila.co/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","G-15, HORIZON SUITE, JALAN HORIZON, BANDAR SUNSURIA, Sepang"
ChIJ07RqQAC5zTERCb10fBMMm00,ChIJ07RqQAC5zTERCb10fBMMm00,Bila Bila Mart,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8390966,101.6986987,3.5,4,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 7:00 AM – 12:00 AM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 12:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: 7:00 AM – 12:00 AM | Saturday: 7:00 AM – 12:00 AM | Sunday: 7:00 AM – 12:00 AM,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",Sepang
ChIJycVzHSe5zTERSfq9-fwojWU,ChIJycVzHSe5zTERSfq9-fwojWU,"KK Super Mart Sepang, Jasper Square (SJS)","Jasper Square, 12-G, Jalan Sunsuria 1b/2, Bandar Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8390498,101.7004062,1.0,9,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","Jasper Square, 12-G, Jalan Sunsuria 1b/2, Bandar Sunsuria, Sepang"
ChIJk6s_AT25zTERp9Mux2gIX-Q,ChIJk6s_AT25zTERp9Mux2gIX-Q,99 Speedmart 2767 Jasper Square,"No: 39 & 41 (Ground Floor Jalan Sunsuria 1B/3 Jasper Square Bandar, Persiaran Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8390198,101.7010947,3.2,10,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 39 & 41 (Ground Floor Jalan Sunsuria 1B/3 Jasper Square Bandar, Persiaran Sunsuria, Sepang"
ChIJZVItBQC5zTERG7unOLIQ2Hw,ChIJZVItBQC5zTERG7unOLIQ2Hw,7Eleven,"3, Persiaran Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.839384,101.706139,3.0,2,0,Active,convenience_store,0.0,0,False,scraped,,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","3, Persiaran Sunsuria, Sepang"
ChIJGRjrWfTHzTERLYerVW0ug9o,ChIJGRjrWfTHzTERLYerVW0ug9o,CAFé by 7-Eleven Giverny Walk (3090),"No. 27 (GF, Giverny Walk, 3, Jalan Sunsuria, Bandar Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8390176,101.7059578,2.4,17,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://7cafe.7eleven.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No. 27 (GF, Giverny Walk, 3, Jalan Sunsuria, Bandar Sunsuria, Sepang"
ChIJhQyINm24zTER848kH4YX8uU,ChIJhQyINm24zTER848kH4YX8uU,Mesra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8567959,101.6938375,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,,,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",Malaysia
ChIJqd3nr5G5zTERgsppqaecLdA,ChIJqd3nr5G5zTERgsppqaecLdA,OCTOBOX,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8339621,101.7034583,4.3,4,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 12:00 AM,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",Sepang
ChIJLUIX-C65zTER1Hwq0R85FCU,ChIJLUIX-C65zTER1Hwq0R85FCU,CAFé by 7-Eleven Bandar Serenia (3095),"No. 7 (GF), Jalan Aman Serenia, 6, Persiaran Bandar Serenia",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8551861,101.704682,1.8,8,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No. 7 (GF), Jalan Aman Serenia, 6, Persiaran Bandar Serenia, Sepang"
ChIJT--10di5zTERPb98ryP8vxU,ChIJT--10di5zTERPb98ryP8vxU,myNEWS Xiamen University Malaysia,"BLOCK D6, UNIT G01, GROUND FLOOR, XIAMEN UNIVERSITY MALAYSIA, Jalan Sunsuria, BANDAR SUNSURIA",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8341036,101.7065531,3.0,2,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: Closed,https://www.mynews.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","BLOCK D6, UNIT G01, GROUND FLOOR, XIAMEN UNIVERSITY MALAYSIA, Jalan Sunsuria, BANDAR SUNSURIA, Sepang"
ChIJY3jenOe5zTER8q3v9IeBdQs,ChIJY3jenOe5zTER8q3v9IeBdQs,99 Speedmart 2150 Taman Seri Delima,"ground floor, No: 14, Jalan Seri Delima 1, Taman Seri Delima",Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8556111,101.6845278,4.2,49,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","ground floor, No: 14, Jalan Seri Delima 1, Taman Seri Delima, Dengkil"
ChIJAQ0Lusq5zTERUEnuty5GPoY,ChIJAQ0Lusq5zTERUEnuty5GPoY,99 Speedmart 3503 Bandar Serenia,"No: 7-1 & 9-1 (Ground Floor, 1/1, Persiaran Aman Serenia, Bandar Serenia",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8602548,101.7026639,4.3,9,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 7-1 & 9-1 (Ground Floor, 1/1, Persiaran Aman Serenia, Bandar Serenia, Sepang"
ChIJE2msEES5zTERXrnA96NpEng,ChIJE2msEES5zTERXrnA96NpEng,UHub,"B1, Xiamen, University Malaysia, Bandar Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8293826,101.7022194,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,016-818 7206,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 2:00 AM | Friday: 8:00 AM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 2:00 AM,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","B1, Xiamen, University Malaysia, Bandar Sunsuria, Sepang"
ChIJs_X1CHy5zTERJFGgjb4Qc0A,ChIJs_X1CHy5zTERJFGgjb4Qc0A,DU-DU POTATO,"R-G-09 & R-G-10, BELL AVENUE, Jalan Sunsuria, BANDAR SUNSURIA",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8288625,101.7048988,4.8,92,0,Active,convenience_store,0.0,0,False,scraped,012-708 2859,Monday: 11:00 AM – 2:00 AM | Tuesday: 11:00 AM – 2:00 AM | Wednesday: 11:00 AM – 2:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 2:00 AM,https://www.instagram.com/dudupotato_?igsh=cWtyd2Y4b3ZoMWJj,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","R-G-09 & R-G-10, BELL AVENUE, Jalan Sunsuria, BANDAR SUNSURIA, Sepang"
ChIJ92XMNQW5zTER29_lmgGw_jU,ChIJ92XMNQW5zTER29_lmgGw_jU,"7-Eleven Bell Avenue, XMUM","88, Jalan Warisan Megah 1/9, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.828878,101.7054139,3.4,5,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 6:00 AM – 8:00 PM | Tuesday: 6:00 AM – 8:00 PM | Wednesday: 6:00 AM – 8:00 PM | Thursday: 6:00 AM – 8:00 PM | Friday: 6:00 AM – 8:00 PM | Saturday: 6:00 AM – 8:00 PM | Sunday: 6:00 AM – 8:00 PM,https://www.7eleven.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","88, Jalan Warisan Megah 1/9, Kota Warisan, Sepang"
ChIJ7Vq09cm5zTERJadJV5ynMlY,ChIJ7Vq09cm5zTERJadJV5ynMlY,"KK Super Mart Sepang, Bell Avenue ( SBA)","R-G-23A, Bell Avenue, Jalan Sunsuria, Bandar Sunsuria",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8288806,101.7055573,1.3,9,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","R-G-23A, Bell Avenue, Jalan Sunsuria, Bandar Sunsuria, Sepang"
ChIJE5aDY825zTERRhQuZmS_VDw,ChIJE5aDY825zTERRhQuZmS_VDw,LL WIN MART Dengkil,Lot 175 taman,Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8566105,101.6800759,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,012-664 2889,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","Lot 175 taman, Dengkil"
ChIJJQGFVQC5zTERpgJksDdr5Qo,ChIJJQGFVQC5zTERpgJksDdr5Qo,HP Malar Coway,Kota Warisan,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.824222,101.6958172,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,011-2620 9011,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","Kota Warisan, Sepang"
ChIJH0bQxyC5zTER6aKpIUEHpc4,ChIJH0bQxyC5zTER6aKpIUEHpc4,99 Speedmart 3718 Taman Baiduri Dengkil,"No: 1 (Ground Floor, Jalan Baiduri 8, Taman Baiduri",Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.860707999999999,101.6821841,5.0,4,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 1 (Ground Floor, Jalan Baiduri 8, Taman Baiduri, Dengkil"
ChIJ9SKp9rK5zTERnAoGMTxJNls,ChIJ9SKp9rK5zTERnAoGMTxJNls,99 Speedmart 3244 Kota Warisan 3,"Arena arisan Puteri, No: AX03 & AX03A (Ground Floor, Arena Xchange, Jalan, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8243564,101.6923068,4.1,7,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Arena arisan Puteri, No: AX03 & AX03A (Ground Floor, Arena Xchange, Jalan, Kota Warisan, Sepang"
ChIJVWF0pZ24zTER8ENJyHMkWwM,ChIJVWF0pZ24zTER8ENJyHMkWwM,"7-Eleven, Kota Warisan","Jalan Warisan Megah, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.824731000000001,101.7050309,3.2,17,0,Active,convenience_store,0.0,0,False,scraped,03-8706 5579,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Warisan Megah, Kota Warisan, Sepang"
ChIJuWTELSi5zTER2MNzJSODbeQ,ChIJuWTELSi5zTER2MNzJSODbeQ,Ik Easy Minimarket,"Lot 2759, Batu 30, Jalan Kg Semarang",Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8664742,101.6930986,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Lot 2759, Batu 30, Jalan Kg Semarang, Dengkil"
ChIJV-hlC1m5zTERruXe1Bz5Iak,ChIJV-hlC1m5zTERruXe1Bz5Iak,N&KAO ENTERPRISE,"Prima Apartment, Persiaran Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8232254,101.6976868,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,011-1002 4619,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Prima Apartment, Persiaran Warisan, Sepang"
ChIJn0asaHe5zTERcRr4rCarZc4,ChIJn0asaHe5zTERcRr4rCarZc4,"KK SUPER MART Sepang, Kota Warisan (SKW2)","No.6, Jalan Warisan Megah 1/4, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8247104,101.7048338,2.0,12,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No.6, Jalan Warisan Megah 1/4, Kota Warisan, Sepang"
ChIJqQA0DAC5zTER-HVHX2ykN3k,ChIJqQA0DAC5zTER-HVHX2ykN3k,HP Malar,Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8593998,101.678971,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",Dengkil
ChIJuZ2jR1q5zTER09vys1HunAE,ChIJuZ2jR1q5zTER09vys1HunAE,CAFé by 7-Eleven Kota Warisan Sepang Selangor (1157),"No 12 (GF, Jalan Warisan Megah 1/4, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.824731000000001,101.7050309,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,03-8706 5579,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No 12 (GF, Jalan Warisan Megah 1/4, Kota Warisan, Sepang"
ChIJQzHh2za5zTERTDWBVyGPsCU,ChIJQzHh2za5zTERTDWBVyGPsCU,Warisan Mart,"37, Jalan Warisan Megah 1/5, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.825123,101.7059385,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,014-855 7672,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","37, Jalan Warisan Megah 1/5, Kota Warisan, Sepang"
ChIJ60ovo524zTERgb-XngiU53U,ChIJ60ovo524zTERgb-XngiU53U,99 Speedmart 1305 Kota Warisan,"No: 36 & 38, 32G, Jalan Warisan Megah 1/4, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8247363,101.7058512,3.7,83,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No: 36 & 38, 32G, Jalan Warisan Megah 1/4, Kota Warisan, Sepang"
